,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm, min Number, max Number, range Number, mean Number, avg_dev Number, mode Number, min MendeleevNumber, max MendeleevNumber, range MendeleevNumber, mean MendeleevNumber, avg_dev MendeleevNumber, mode MendeleevNumber, min AtomicWeight, max AtomicWeight, range AtomicWeight, mean AtomicWeight, avg_dev AtomicWeight, mode AtomicWeight, min MeltingT, max MeltingT, range MeltingT, mean MeltingT, avg_dev MeltingT, mode MeltingT, min Column, max Column, range Column, mean Column, avg_dev Column, mode Column, min Row, max Row, range Row, mean Row, avg_dev Row, mode Row, min CovalentRadius, max CovalentRadius, range CovalentRadius, mean CovalentRadius, avg_dev CovalentRadius, mode CovalentRadius, min Electronegativity, max Electronegativity, range Electronegativity, mean Electronegativity, avg_dev Electronegativity, mode Electronegativity, min NsValence, max NsValence, range NsValence, mean NsValence, avg_dev NsValence, mode NsValence, min NpValence, max NpValence, range NpValence, mean NpValence, avg_dev NpValence, mode NpValence, min NdValence, max NdValence, range NdValence, mean NdValence, avg_dev NdValence, mode NdValence, min NfValence, max NfValence, range NfValence, mean NfValence, avg_dev NfValence, mode NfValence, min NValence, max NValence, range NValence, mean NValence, avg_dev NValence, mode NValence, min NsUnfilled, max NsUnfilled, range NsUnfilled, mean NsUnfilled, avg_dev NsUnfilled, mode NsUnfilled, min NpUnfilled, max NpUnfilled, range NpUnfilled, mean NpUnfilled, avg_dev NpUnfilled, mode NpUnfilled, min NdUnfilled, max NdUnfilled, range NdUnfilled, mean NdUnfilled, avg_dev NdUnfilled, mode NdUnfilled, min NfUnfilled, max NfUnfilled, range NfUnfilled, mean NfUnfilled, avg_dev NfUnfilled, mode NfUnfilled, min NUnfilled, max NUnfilled, range NUnfilled, mean NUnfilled, avg_dev NUnfilled, mode NUnfilled, min GSvolume_pa, max GSvolume_pa, range GSvolume_pa, mean GSvolume_pa, avg_dev GSvolume_pa, mode GSvolume_pa, min GSbandgap, max GSbandgap, range GSbandgap, mean GSbandgap, avg_dev GSbandgap, mode GSbandgap, min GSmagmom, max GSmagmom, range GSmagmom, mean GSmagmom, avg_dev GSmagmom, mode GSmagmom, min SpaceGroupNumber, max SpaceGroupNumber, range SpaceGroupNumber, mean SpaceGroupNumber, avg_dev SpaceGroupNumber, mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,E_HM min,E_HM max,E_HM mu,E_HM dev,BulkMod
376,2,0.9513148795220223,0.9500461658082173,0.9500000767335914,0.9500000001518274,0.9500000000000155,24.0,41.0,17.0,40.15,1.6150000000000013,41.0,47.0,49.0,2.0,47.1,0.19000000000000128,47.0,51.9961,92.90638,40.91028,90.860866,3.8864765999999973,92.90638,2180.0,2750.0,570.0,2721.5,54.150000000000006,2750.0,5.0,6.0,1.0,5.05,0.09499999999999983,5.0,4.0,5.0,1.0,4.95,0.09499999999999983,5.0,139.0,164.0,25.0,162.74999999999997,2.3750000000000258,164.0,1.6,1.66,0.05999999999999983,1.603,0.005699999999999894,1.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.05,0.09499999999999983,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.05,0.09499999999999983,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.949999999999999,0.09500000000000064,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.949999999999999,0.09500000000000064,7.0,11.19,18.18,6.99,17.830499999999997,0.6640500000000024,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,229.0,0.0,228.99999999999997,2.842170943040401e-14,229.0,1.0,0.0,4.05,0.0,False,0.0008995951214726405,4.2730768269950424e-05,17.35993208442438,93.4561784749087,89.65136615538448,43.95768647347102,186.828
377,2,0.9704638066409277,0.9700095652154864,0.970000005489709,0.9700000000037508,0.9700000000000001,24.0,41.0,17.0,40.489999999999995,0.9894000000000047,41.0,47.0,49.0,2.0,47.059999999999995,0.11639999999999545,47.0,51.9961,92.90638,40.91028,91.6790716,2.3809782959999986,92.90638,2180.0,2750.0,570.0,2732.9,33.173999999999914,2750.0,5.0,6.0,1.0,5.029999999999999,0.0581999999999994,5.0,4.0,5.0,1.0,4.97,0.05820000000000023,5.0,139.0,164.0,25.0,163.24999999999997,1.4550000000000267,164.0,1.6,1.66,0.05999999999999983,1.6018000000000001,0.0034920000000000172,1.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.03,0.05820000000000023,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.029999999999999,0.0581999999999994,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.970000000000001,0.0581999999999994,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.97,0.05820000000000023,7.0,11.19,18.18,6.99,17.970299999999998,0.40681800000000146,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,229.0,0.0,229.0,0.0,229.0,1.0,0.0,4.03,0.0,False,0.0008995951214726405,2.6178218034853836e-05,17.35993208442438,93.4561784749087,91.17329108319416,45.065847579064354,182.34399999999997
378,2,0.8246211251235323,0.8041451517178116,0.8001561890005822,0.8000069752639724,0.8000000762939126,28.0,29.0,1.0,28.200000000000003,0.3200000000000017,28.0,61.0,64.0,3.0,61.60000000000001,0.9600000000000052,61.0,58.6934,63.546,4.8526000000000025,59.663920000000005,1.552832000000005,58.6934,1357.77,1728.0,370.23,1653.9540000000002,118.4735999999999,1728.0,10.0,11.0,1.0,10.2,0.3199999999999996,10.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,132.0,8.0,125.60000000000001,2.5600000000000054,124.0,1.9,1.91,0.010000000000000009,1.908,0.003200000000000003,1.91,1.0,2.0,1.0,1.8,0.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,8.4,0.6400000000000002,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,1.0,10.2,0.3199999999999996,10.0,0.0,1.0,1.0,0.2,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.64,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.8,0.32,2.0,10.32,11.07,0.75,10.47,0.2400000000000002,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.4763157600000001,0.19052630399999998,0.5953947,225.0,225.0,0.0,225.0,0.0,225.0,1.8,0.0,8.4,0.0,False,2.4999687502580414e-05,3.999950000412867e-06,-23.79895147649854,43.19752602258838,29.798230522770993,19.658905556685205,183.81366666666668
379,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,45.0,46.0,1.0,45.75,0.375,46.0,59.0,62.0,3.0,61.25,1.125,62.0,102.9055,106.42,3.514499999999998,105.541375,1.3179374999999993,106.42,1828.05,2237.0,408.95000000000005,1930.2875,153.35625,1828.05,9.0,10.0,1.0,9.75,0.375,10.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,142.0,3.0,139.75,1.125,139.0,2.2,2.28,0.07999999999999963,2.22,0.029999999999999916,2.2,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.5,0.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.75,0.375,10.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.75,1.125,0.0,13.64,14.41,0.7699999999999996,14.217500000000001,0.2887499999999994,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0.25,0.0,9.5,0.0,False,0.0015987206823936395,0.0002997601279488074,11.74331822258834,62.233133051207375,49.61067934405261,21.869510116379224,180.78600000000003
380,2,0.7615773105863908,0.7179054352068318,0.7020125508224327,0.700265258162485,0.7000146315163546,46.0,47.0,1.0,46.3,0.4199999999999988,46.0,62.0,65.0,3.0,62.9,1.2599999999999993,62.0,106.42,107.8682,1.4482,106.85445999999999,0.6082439999999949,106.42,1234.93,1828.05,593.1199999999999,1650.114,249.1103999999999,1828.05,10.0,11.0,1.0,10.3,0.42000000000000026,10.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,145.0,6.0,140.8,2.520000000000004,139.0,1.93,2.2,0.27000000000000024,2.1189999999999998,0.11340000000000022,2.2,0.0,1.0,1.0,0.3,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,1.0,10.3,0.42000000000000026,10.0,0.0,1.0,1.0,0.3,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.42,0.0,14.41,16.33,1.9199999999999982,14.985999999999999,0.8063999999999989,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0.3,0.0,10.0,0.0,False,0.018059929014893283,0.003792585093127589,-51.67375662239312,62.233133051207375,28.061066149127225,29.532660061281547,161.19
381,3,0.8344159634139319,0.8256957705657284,0.8250053417706272,0.8250000513562777,0.8250000000596633,28.0,46.0,18.0,44.125,3.225,46.0,59.0,62.0,3.0,61.675000000000004,0.5362499999999973,62.0,58.6934,106.42,47.726600000000005,101.3837525,8.538070500000005,106.42,1728.0,2237.0,509.0,1848.7162500000002,58.24256250000019,1828.05,9.0,10.0,1.0,9.925000000000002,0.1387499999999979,10.0,4.0,5.0,1.0,4.900000000000001,0.17999999999999902,5.0,124.0,142.0,18.0,137.72500000000002,2.7449999999999823,139.0,1.91,2.28,0.3699999999999999,2.177,0.05340000000000011,2.2,0.0,2.0,2.0,0.2750000000000001,0.4537500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.650000000000002,0.5774999999999987,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.925000000000002,0.1387499999999979,10.0,0.0,1.0,1.0,0.07500000000000001,0.13875000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.35000000000000003,0.5775000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.42500000000000004,0.7012500000000002,0.0,10.32,14.41,4.09,13.94325,0.7701374999999996,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.05953947000000002,0.10717104600000003,0.0,225.0,225.0,0.0,225.00000000000003,2.842170943040401e-14,225.0,0.2750000000000001,0.0,9.650000000000002,0.0,False,0.033645949486530435,0.0020677205002608166,11.74331822258834,62.233133051207375,56.54283623619905,23.020091784147045,170.60999999999996
382,2,0.8631338250816034,0.8515542497026338,0.8500290924876991,0.8500006471816979,0.8500000024896727,45.0,46.0,1.0,45.85,0.254999999999999,46.0,59.0,62.0,3.0,61.55,0.7650000000000019,62.0,102.9055,106.42,3.514499999999998,105.89282499999999,0.8961975000000094,106.42,1828.05,2237.0,408.95000000000005,1889.3925,104.28224999999998,1828.05,9.0,10.0,1.0,9.85,0.2550000000000002,10.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,142.0,3.0,139.45,0.764999999999992,139.0,2.2,2.28,0.07999999999999963,2.212,0.020399999999999953,2.2,0.0,1.0,1.0,0.15,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.7,0.5100000000000005,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.85,0.2550000000000002,10.0,0.0,1.0,1.0,0.15,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.44999999999999996,0.7649999999999999,0.0,13.64,14.41,0.7699999999999996,14.2945,0.1963500000000005,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0.15,0.0,9.7,0.0,False,0.0015987206823936395,0.00020383688700518904,11.74331822258834,62.233133051207375,54.65966082691452,25.56833268006901,170.15666666666664
383,3,0.8840814442120138,0.8801859111343778,0.8800005186627312,0.880000001722244,0.8800000000003821,45.0,78.0,33.0,47.86,3.6167999999999996,46.0,59.0,63.0,4.0,61.88,0.34559999999999774,62.0,102.9055,195.084,92.1785,111.52897,10.0266036,106.42,1828.05,2237.0,408.95000000000005,1865.388,65.71487999999998,1828.05,9.0,10.0,1.0,9.940000000000001,0.11279999999999887,10.0,5.0,6.0,1.0,5.0600000000000005,0.11280000000000044,5.0,136.0,142.0,6.0,139.00000000000003,0.36000000000002497,139.0,2.2,2.28,0.07999999999999963,2.2096,0.016895999999999828,2.2,0.0,1.0,1.0,0.12,0.2112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.82,0.3167999999999998,10.0,0.0,14.0,14.0,0.84,1.5792,0.0,9.0,24.0,15.0,10.780000000000001,1.586400000000001,10.0,0.0,1.0,1.0,0.12,0.2112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.18,0.31679999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.3,0.528,0.0,13.64,15.02,1.379999999999999,14.4004,0.09124800000000056,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0.12,0.0,9.82,0.84,False,0.0015987206823936395,0.00016882490406076834,-52.58763595597665,62.233133051207375,52.314498021059194,26.44116514961957,179.8
384,2,0.8246211251235323,0.8041451517178116,0.8001561890005822,0.8000069752639724,0.8000000762939126,45.0,46.0,1.0,45.800000000000004,0.31999999999999745,46.0,59.0,62.0,3.0,61.400000000000006,0.9599999999999966,62.0,102.9055,106.42,3.514499999999998,105.71710000000002,1.124639999999991,106.42,1828.05,2237.0,408.95000000000005,1909.8400000000001,130.86400000000015,1828.05,9.0,10.0,1.0,9.8,0.3199999999999996,10.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,142.0,3.0,139.6,0.9599999999999966,139.0,2.2,2.28,0.07999999999999963,2.216,0.025599999999999935,2.2,0.0,1.0,1.0,0.2,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.6,0.6400000000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.8,0.3199999999999996,10.0,0.0,1.0,1.0,0.2,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.6400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6000000000000001,0.9600000000000001,0.0,13.64,14.41,0.7699999999999996,14.256,0.24639999999999987,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0.2,0.0,9.6,0.0,False,0.0015987206823936395,0.0002557953091829824,11.74331822258834,62.233133051207375,52.135170085483566,23.718921398224115,170.95666666666665
385,2,0.9055385138137417,0.9004113346093702,0.9000030482951563,0.9000000268810894,0.9000000000258118,46.0,78.0,32.0,49.2,5.7600000000000025,46.0,62.0,63.0,1.0,62.10000000000001,0.18000000000000682,62.0,106.42,195.084,88.664,115.28640000000001,15.959520000000012,106.42,1828.05,2041.4,213.35000000000014,1849.385,38.40300000000005,1828.05,10.0,10.0,0.0,10.0,0.0,10.0,5.0,6.0,1.0,5.1,0.17999999999999972,5.0,136.0,139.0,3.0,138.70000000000002,0.5399999999999864,139.0,2.2,2.28,0.07999999999999963,2.208,0.014399999999999968,2.2,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.9,0.17999999999999972,10.0,0.0,14.0,14.0,1.4000000000000001,2.5200000000000005,0.0,10.0,24.0,14.0,11.4,2.5200000000000005,10.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,14.41,15.02,0.6099999999999994,14.471000000000002,0.10980000000000133,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0.1,0.0,9.9,1.4000000000000001,False,0.0015987206823936395,0.00014388486141542756,-52.58763595597665,62.233133051207375,50.75105615048898,30.634291670842153,180.96
386,2,0.9144397191723466,0.9102933482468049,0.9100017221672646,0.9100000120323694,0.9100000000081481,27.0,46.0,19.0,44.29,3.1122000000000005,46.0,58.0,62.0,4.0,61.64,0.6551999999999996,62.0,58.933195,106.42,47.486805000000004,102.14618755000001,7.778338658999996,106.42,1768.0,1828.05,60.049999999999955,1822.6455,9.83618999999989,1828.05,9.0,10.0,1.0,9.91,0.1637999999999999,10.0,4.0,5.0,1.0,4.91,0.1637999999999999,5.0,126.0,139.0,13.0,137.83,2.1293999999999897,139.0,1.88,2.2,0.3200000000000003,2.1712000000000002,0.052415999999999976,2.2,0.0,2.0,2.0,0.18,0.3276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,9.73,0.4913999999999996,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.91,0.1637999999999999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.27,0.49140000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.27,0.49140000000000006,0.0,10.245,14.41,4.165000000000001,14.035150000000002,0.6822269999999989,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.139362408,0.25363958256,0.0,194.0,225.0,31.0,222.21,5.077799999999994,225.0,0.18,0.0,9.73,0.0,False,0.025275098398206075,0.0020700305588130775,23.016612431938764,62.233133051207375,58.7036461954732,27.28032797886211,167.79333333333332
387,2,0.9144397191723466,0.9102933482468049,0.9100017221672646,0.9100000120323694,0.9100000000081481,28.0,46.0,18.0,44.38,2.9483999999999977,46.0,61.0,62.0,1.0,61.910000000000004,0.16379999999999698,62.0,58.6934,106.42,47.726600000000005,102.124606,7.8176170800000016,106.42,1728.0,1828.05,100.04999999999995,1819.0455,16.38819,1828.05,10.0,10.0,0.0,10.0,0.0,10.0,4.0,5.0,1.0,4.91,0.1637999999999999,5.0,124.0,139.0,15.0,137.65,2.4569999999999954,139.0,1.91,2.2,0.29000000000000026,2.1739,0.04750200000000003,2.2,0.0,2.0,2.0,0.18,0.3276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.82,0.3275999999999998,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.18,0.3276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.18,0.3276,0.0,10.32,14.41,4.09,14.041900000000002,0.6699419999999986,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.053585523,0.09752565186,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0.18,0.0,9.82,0.0,False,0.020805515598651292,0.0017039717275295408,43.19752602258838,62.233133051207375,60.519928418631665,26.372186867282878,166.83333333333331
388,2,0.9280355596635294,0.9251643243491204,0.9250006482891795,0.9250000030442507,0.9250000000011359,45.0,46.0,1.0,45.925000000000004,0.13874999999999638,46.0,59.0,62.0,3.0,61.775,0.41625000000000123,62.0,102.9055,106.42,3.514499999999998,106.1564125,0.48763687499999975,106.42,1828.05,2237.0,408.95000000000005,1858.72125,56.74181250000009,1828.05,9.0,10.0,1.0,9.925,0.13874999999999937,10.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,142.0,3.0,139.22500000000002,0.4162500000000193,139.0,2.2,2.28,0.07999999999999963,2.206,0.011099999999999787,2.2,0.0,1.0,1.0,0.075,0.13875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.85,0.2775000000000003,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.925,0.13874999999999937,10.0,0.0,1.0,1.0,0.075,0.13875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.15,0.2775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.22499999999999998,0.41624999999999995,0.0,13.64,14.41,0.7699999999999996,14.35225,0.10683750000000032,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0.075,0.0,9.85,0.0,False,0.0015987206823936395,0.00011091124734105875,11.74331822258834,62.233133051207375,58.44639693906095,28.34244960283635,175.64333333333332
389,2,0.9298698833707866,0.9271508749625019,0.9270005614677728,0.9270000024870446,0.9270000000008503,46.0,77.0,31.0,48.263000000000005,4.1956020000000045,46.0,60.0,62.0,2.0,61.854000000000006,0.2706839999999946,62.0,106.42,192.217,85.79700000000001,112.683181,11.611937574000002,106.42,1828.05,2739.0,910.95,1894.54935,123.28979490000005,1828.05,9.0,10.0,1.0,9.927,0.13534200000000035,10.0,5.0,6.0,1.0,5.0729999999999995,0.13534199999999957,5.0,139.0,141.0,2.0,139.14600000000002,0.2706840000000128,139.0,2.2,2.2,0.0,2.2,0.0,2.2,0.0,2.0,2.0,0.146,0.270684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,9.780999999999999,0.406026000000001,10.0,0.0,14.0,14.0,1.022,1.8947880000000001,0.0,10.0,23.0,13.0,10.949,1.7594459999999998,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.21899999999999997,0.406026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.21899999999999997,0.406026,0.0,14.21,14.41,0.1999999999999993,14.395400000000002,0.027068399999998195,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.00000000000003,2.842170943040401e-14,225.0,0.146,0.0,9.780999999999999,1.022,False,0.0,0.0,-134.20417219955635,62.233133051207375,47.893209767901624,33.743509454518424,204.14
390,2,0.9234717104492156,0.9202015941339278,0.9200009148033738,0.9200000049408867,0.9200000000022741,46.0,78.0,32.0,48.56,4.710400000000002,46.0,62.0,63.0,1.0,62.08,0.14719999999999855,62.0,106.42,195.084,88.664,113.51312,13.051340799999998,106.42,1828.05,2041.4,213.35000000000014,1845.118,31.405119999999997,1828.05,10.0,10.0,0.0,10.000000000000002,1.7763568394002505e-15,10.0,5.0,6.0,1.0,5.08,0.14720000000000005,5.0,136.0,139.0,3.0,138.76000000000002,0.4415999999999838,139.0,2.2,2.28,0.07999999999999963,2.2064000000000004,0.011776000000000125,2.2,0.0,1.0,1.0,0.08,0.1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.920000000000002,0.14719999999999855,10.0,0.0,14.0,14.0,1.12,2.0608000000000004,0.0,10.0,24.0,14.0,11.120000000000001,2.060800000000001,10.0,0.0,1.0,1.0,0.08,0.1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08,0.1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.16,0.2944,0.0,14.41,15.02,0.6099999999999994,14.4588,0.08979199999999991,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0.08,0.0,9.920000000000002,1.12,False,0.0015987206823936395,0.00011766584222417187,-52.58763595597665,62.233133051207375,53.047471530632656,30.730746641794457,180.96
391,2,0.9437838735642816,0.9420732870318499,0.9420001667117455,0.9420000004514321,0.9420000000000737,46.0,77.0,31.0,47.798,3.3874320000000013,46.0,60.0,62.0,2.0,61.88399999999999,0.21854400000000598,62.0,106.42,192.217,85.79700000000001,111.39622599999998,9.375209783999985,106.42,1828.05,2739.0,910.95,1880.8851,99.54132840000001,1828.05,9.0,10.0,1.0,9.942,0.10927199999999984,10.0,5.0,6.0,1.0,5.058,0.10927199999999984,5.0,139.0,141.0,2.0,139.11599999999999,0.21854399999998714,139.0,2.2,2.2,0.0,2.2,0.0,2.2,0.0,2.0,2.0,0.116,0.218544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,9.826,0.32781599999999955,10.0,0.0,14.0,14.0,0.812,1.529808,0.0,10.0,23.0,13.0,10.754,1.4205359999999996,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.17400000000000002,0.327816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.17400000000000002,0.327816,0.0,14.21,14.41,0.1999999999999993,14.398399999999999,0.021854400000001183,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0.116,0.0,9.826,0.812,False,0.0,0.0,-134.20417219955635,62.233133051207375,50.839769346663076,33.20372666090581,203.5
