,Composition_Formula,GBTPredict
23623,AlVFeNiZrTa,1.0
23624,AlVFeNiNbMo,0.0
23625,AlVFeNiNbPd,2.0
23626,AlVFeNiNbHf,1.0
23627,AlVFeNiNbTa,1.0
23628,AlVFeNiMoPd,2.0
23629,AlVFeNiMoHf,1.0
23630,AlVFeNiMoTa,1.0
23631,AlVFeNiPdHf,1.0
23632,AlVFeNiPdTa,1.0
23633,AlVFeNiHfTa,1.0
23634,AlVFeCuZnZr,2.0
23635,AlVFeCuZnNb,2.0
23636,AlVFeCuZnMo,2.0
23637,AlVFeCuZnPd,2.0
23638,AlVFeCuZnHf,1.0
23639,AlVFeCuZnTa,1.0
23640,AlVFeCuZrNb,2.0
23641,AlVFeCuZrMo,2.0
23642,AlVFeCuZrPd,2.0
23643,AlVFeCuZrHf,1.0
23644,AlVFeCuZrTa,1.0
23645,AlVFeCuNbMo,2.0
23646,AlVFeCuNbPd,2.0
23647,AlVFeCuNbHf,1.0
23648,AlVFeCuNbTa,1.0
23649,AlVFeCuMoPd,2.0
23650,AlVFeCuMoHf,1.0
23651,AlVFeCuMoTa,1.0
23652,AlVFeCuPdHf,1.0
23653,AlVFeCuPdTa,1.0
23654,AlVFeCuHfTa,1.0
23655,AlVFeZnZrNb,2.0
23656,AlVFeZnZrMo,2.0
23657,AlVFeZnZrPd,2.0
23658,AlVFeZnZrHf,1.0
23659,AlVFeZnZrTa,1.0
23660,AlVFeZnNbMo,2.0
23661,AlVFeZnNbPd,2.0
23662,AlVFeZnNbHf,1.0
23663,AlVFeZnNbTa,1.0
23664,AlVFeZnMoPd,2.0
23665,AlVFeZnMoHf,1.0
23666,AlVFeZnMoTa,1.0
23667,AlVFeZnPdHf,1.0
23668,AlVFeZnPdTa,1.0
23669,AlVFeZnHfTa,1.0
23670,AlVFeZrNbMo,0.0
23671,AlVFeZrNbPd,2.0
23672,AlVFeZrNbHf,1.0
23673,AlVFeZrNbTa,1.0
23674,AlVFeZrMoPd,2.0
23675,AlVFeZrMoHf,1.0
23676,AlVFeZrMoTa,1.0
23677,AlVFeZrPdHf,1.0
23678,AlVFeZrPdTa,1.0
23679,AlVFeZrHfTa,1.0
23680,AlVFeNbMoPd,2.0
23681,AlVFeNbMoHf,1.0
23682,AlVFeNbMoTa,1.0
23683,AlVFeNbPdHf,1.0
23684,AlVFeNbPdTa,1.0
23685,AlVFeNbHfTa,1.0
23686,AlVFeMoPdHf,1.0
23687,AlVFeMoPdTa,1.0
23688,AlVFeMoHfTa,1.0
23689,AlVFePdHfTa,1.0
23690,AlVCoNiCuZn,1.0
23691,AlVCoNiCuZr,2.0
23692,AlVCoNiCuNb,2.0
23693,AlVCoNiCuMo,2.0
23694,AlVCoNiCuPd,2.0
23695,AlVCoNiCuHf,1.0
23696,AlVCoNiCuTa,1.0
23697,AlVCoNiZnZr,2.0
23698,AlVCoNiZnNb,2.0
23699,AlVCoNiZnMo,2.0
23700,AlVCoNiZnPd,2.0
23701,AlVCoNiZnHf,1.0
23702,AlVCoNiZnTa,1.0
23703,AlVCoNiZrNb,2.0
23704,AlVCoNiZrMo,2.0
23705,AlVCoNiZrPd,2.0
23706,AlVCoNiZrHf,1.0
23707,AlVCoNiZrTa,1.0
23708,AlVCoNiNbMo,2.0
23709,AlVCoNiNbPd,2.0
23710,AlVCoNiNbHf,1.0
23711,AlVCoNiNbTa,1.0
23712,AlVCoNiMoPd,2.0
23713,AlVCoNiMoHf,1.0
23714,AlVCoNiMoTa,1.0
23715,AlVCoNiPdHf,1.0
23716,AlVCoNiPdTa,1.0
23717,AlVCoNiHfTa,1.0
23718,AlVCoCuZnZr,2.0
23719,AlVCoCuZnNb,2.0
23720,AlVCoCuZnMo,2.0
23721,AlVCoCuZnPd,2.0
23722,AlVCoCuZnHf,2.0
23723,AlVCoCuZnTa,1.0
23724,AlVCoCuZrNb,2.0
23725,AlVCoCuZrMo,2.0
23726,AlVCoCuZrPd,2.0
23727,AlVCoCuZrHf,1.0
23728,AlVCoCuZrTa,1.0
23729,AlVCoCuNbMo,2.0
23730,AlVCoCuNbPd,2.0
23731,AlVCoCuNbHf,1.0
23732,AlVCoCuNbTa,1.0
23733,AlVCoCuMoPd,2.0
23734,AlVCoCuMoHf,1.0
23735,AlVCoCuMoTa,1.0
23736,AlVCoCuPdHf,1.0
23737,AlVCoCuPdTa,1.0
23738,AlVCoCuHfTa,1.0
23739,AlVCoZnZrNb,2.0
23740,AlVCoZnZrMo,2.0
23741,AlVCoZnZrPd,2.0
23742,AlVCoZnZrHf,1.0
23743,AlVCoZnZrTa,1.0
23744,AlVCoZnNbMo,2.0
23745,AlVCoZnNbPd,2.0
23746,AlVCoZnNbHf,1.0
23747,AlVCoZnNbTa,1.0
23748,AlVCoZnMoPd,1.0
23749,AlVCoZnMoHf,1.0
23750,AlVCoZnMoTa,1.0
23751,AlVCoZnPdHf,2.0
23752,AlVCoZnPdTa,2.0
23753,AlVCoZnHfTa,1.0
23754,AlVCoZrNbMo,1.0
23755,AlVCoZrNbPd,2.0
23756,AlVCoZrNbHf,1.0
23757,AlVCoZrNbTa,1.0
23758,AlVCoZrMoPd,2.0
23759,AlVCoZrMoHf,1.0
23760,AlVCoZrMoTa,1.0
23761,AlVCoZrPdHf,1.0
23762,AlVCoZrPdTa,1.0
23763,AlVCoZrHfTa,1.0
23764,AlVCoNbMoPd,2.0
23765,AlVCoNbMoHf,1.0
23766,AlVCoNbMoTa,1.0
23767,AlVCoNbPdHf,1.0
23768,AlVCoNbPdTa,1.0
23769,AlVCoNbHfTa,1.0
23770,AlVCoMoPdHf,1.0
23771,AlVCoMoPdTa,1.0
23772,AlVCoMoHfTa,1.0
23773,AlVCoPdHfTa,1.0
23774,AlVNiCuZnZr,2.0
23775,AlVNiCuZnNb,2.0
23776,AlVNiCuZnMo,2.0
23777,AlVNiCuZnPd,2.0
23778,AlVNiCuZnHf,2.0
23779,AlVNiCuZnTa,1.0
23780,AlVNiCuZrNb,2.0
23781,AlVNiCuZrMo,2.0
23782,AlVNiCuZrPd,2.0
23783,AlVNiCuZrHf,1.0
23784,AlVNiCuZrTa,1.0
23785,AlVNiCuNbMo,2.0
23786,AlVNiCuNbPd,2.0
23787,AlVNiCuNbHf,1.0
23788,AlVNiCuNbTa,1.0
23789,AlVNiCuMoPd,2.0
23790,AlVNiCuMoHf,1.0
23791,AlVNiCuMoTa,1.0
23792,AlVNiCuPdHf,2.0
23793,AlVNiCuPdTa,1.0
23794,AlVNiCuHfTa,1.0
23795,AlVNiZnZrNb,2.0
23796,AlVNiZnZrMo,2.0
23797,AlVNiZnZrPd,2.0
23798,AlVNiZnZrHf,1.0
23799,AlVNiZnZrTa,1.0
23800,AlVNiZnNbMo,2.0
23801,AlVNiZnNbPd,2.0
23802,AlVNiZnNbHf,1.0
23803,AlVNiZnNbTa,1.0
23804,AlVNiZnMoPd,1.0
23805,AlVNiZnMoHf,1.0
23806,AlVNiZnMoTa,1.0
23807,AlVNiZnPdHf,1.0
23808,AlVNiZnPdTa,2.0
23809,AlVNiZnHfTa,1.0
23810,AlVNiZrNbMo,1.0
23811,AlVNiZrNbPd,2.0
23812,AlVNiZrNbHf,1.0
23813,AlVNiZrNbTa,1.0
23814,AlVNiZrMoPd,2.0
23815,AlVNiZrMoHf,1.0
23816,AlVNiZrMoTa,1.0
23817,AlVNiZrPdHf,1.0
23818,AlVNiZrPdTa,1.0
23819,AlVNiZrHfTa,1.0
23820,AlVNiNbMoPd,2.0
23821,AlVNiNbMoHf,1.0
23822,AlVNiNbMoTa,1.0
23823,AlVNiNbPdHf,1.0
23824,AlVNiNbPdTa,1.0
23825,AlVNiNbHfTa,1.0
23826,AlVNiMoPdHf,1.0
23827,AlVNiMoPdTa,1.0
23828,AlVNiMoHfTa,1.0
23829,AlVNiPdHfTa,1.0
23830,AlVCuZnZrNb,2.0
23831,AlVCuZnZrMo,2.0
23832,AlVCuZnZrPd,2.0
23833,AlVCuZnZrHf,1.0
23834,AlVCuZnZrTa,1.0
23835,AlVCuZnNbMo,2.0
23836,AlVCuZnNbPd,2.0
23837,AlVCuZnNbHf,1.0
23838,AlVCuZnNbTa,1.0
23839,AlVCuZnMoPd,1.0
23840,AlVCuZnMoHf,1.0
23841,AlVCuZnMoTa,1.0
23842,AlVCuZnPdHf,1.0
23843,AlVCuZnPdTa,1.0
23844,AlVCuZnHfTa,1.0
23845,AlVCuZrNbMo,2.0
23846,AlVCuZrNbPd,2.0
23847,AlVCuZrNbHf,1.0
23848,AlVCuZrNbTa,1.0
23849,AlVCuZrMoPd,2.0
23850,AlVCuZrMoHf,1.0
23851,AlVCuZrMoTa,1.0
23852,AlVCuZrPdHf,1.0
23853,AlVCuZrPdTa,1.0
23854,AlVCuZrHfTa,1.0
23855,AlVCuNbMoPd,2.0
23856,AlVCuNbMoHf,1.0
23857,AlVCuNbMoTa,1.0
23858,AlVCuNbPdHf,1.0
23859,AlVCuNbPdTa,1.0
23860,AlVCuNbHfTa,1.0
23861,AlVCuMoPdHf,1.0
23862,AlVCuMoPdTa,1.0
23863,AlVCuMoHfTa,1.0
23864,AlVCuPdHfTa,1.0
23865,AlVZnZrNbMo,1.0
23866,AlVZnZrNbPd,2.0
23867,AlVZnZrNbHf,1.0
23868,AlVZnZrNbTa,1.0
23869,AlVZnZrMoPd,2.0
23870,AlVZnZrMoHf,1.0
23871,AlVZnZrMoTa,1.0
23872,AlVZnZrPdHf,1.0
23873,AlVZnZrPdTa,1.0
23874,AlVZnZrHfTa,1.0
23875,AlVZnNbMoPd,1.0
23876,AlVZnNbMoHf,1.0
23877,AlVZnNbMoTa,1.0
23878,AlVZnNbPdHf,1.0
23879,AlVZnNbPdTa,1.0
23880,AlVZnNbHfTa,1.0
23881,AlVZnMoPdHf,1.0
23882,AlVZnMoPdTa,1.0
23883,AlVZnMoHfTa,1.0
23884,AlVZnPdHfTa,1.0
23885,AlVZrNbMoPd,1.0
23886,AlVZrNbMoHf,1.0
23887,AlVZrNbMoTa,1.0
23888,AlVZrNbPdHf,1.0
23889,AlVZrNbPdTa,1.0
23890,AlVZrNbHfTa,1.0
23891,AlVZrMoPdHf,1.0
23892,AlVZrMoPdTa,1.0
23893,AlVZrMoHfTa,1.0
23894,AlVZrPdHfTa,1.0
23895,AlVNbMoPdHf,1.0
23896,AlVNbMoPdTa,1.0
23897,AlVNbMoHfTa,1.0
23898,AlVNbPdHfTa,1.0
23899,AlVMoPdHfTa,1.0
23900,AlCrMnFeCoNi,1.0
23901,AlCrMnFeCoCu,1.0
23902,AlCrMnFeCoZn,1.0
23903,AlCrMnFeCoZr,2.0
23904,AlCrMnFeCoNb,2.0
23905,AlCrMnFeCoMo,2.0
23906,AlCrMnFeCoPd,2.0
23907,AlCrMnFeCoHf,1.0
23908,AlCrMnFeCoTa,1.0
23909,AlCrMnFeNiCu,1.0
23910,AlCrMnFeNiZn,2.0
23911,AlCrMnFeNiZr,2.0
23912,AlCrMnFeNiNb,2.0
23913,AlCrMnFeNiMo,2.0
23914,AlCrMnFeNiPd,2.0
23915,AlCrMnFeNiHf,1.0
23916,AlCrMnFeNiTa,1.0
23917,AlCrMnFeCuZn,2.0
23918,AlCrMnFeCuZr,2.0
23919,AlCrMnFeCuNb,2.0
23920,AlCrMnFeCuMo,2.0
23921,AlCrMnFeCuPd,2.0
23922,AlCrMnFeCuHf,1.0
23923,AlCrMnFeCuTa,1.0
23924,AlCrMnFeZnZr,2.0
23925,AlCrMnFeZnNb,2.0
23926,AlCrMnFeZnMo,2.0
23927,AlCrMnFeZnPd,2.0
23928,AlCrMnFeZnHf,1.0
23929,AlCrMnFeZnTa,1.0
23930,AlCrMnFeZrNb,0.0
23931,AlCrMnFeZrMo,0.0
23932,AlCrMnFeZrPd,2.0
23933,AlCrMnFeZrHf,1.0
23934,AlCrMnFeZrTa,1.0
23935,AlCrMnFeNbMo,2.0
23936,AlCrMnFeNbPd,2.0
23937,AlCrMnFeNbHf,1.0
23938,AlCrMnFeNbTa,1.0
23939,AlCrMnFeMoPd,2.0
23940,AlCrMnFeMoHf,1.0
23941,AlCrMnFeMoTa,1.0
23942,AlCrMnFePdHf,1.0
23943,AlCrMnFePdTa,1.0
23944,AlCrMnFeHfTa,1.0
23945,AlCrMnCoNiCu,1.0
23946,AlCrMnCoNiZn,1.0
23947,AlCrMnCoNiZr,2.0
23948,AlCrMnCoNiNb,2.0
23949,AlCrMnCoNiMo,2.0
23950,AlCrMnCoNiPd,2.0
23951,AlCrMnCoNiHf,1.0
23952,AlCrMnCoNiTa,1.0
23953,AlCrMnCoCuZn,1.0
23954,AlCrMnCoCuZr,2.0
23955,AlCrMnCoCuNb,2.0
23956,AlCrMnCoCuMo,2.0
23957,AlCrMnCoCuPd,2.0
23958,AlCrMnCoCuHf,2.0
23959,AlCrMnCoCuTa,1.0
23960,AlCrMnCoZnZr,2.0
23961,AlCrMnCoZnNb,2.0
23962,AlCrMnCoZnMo,2.0
23963,AlCrMnCoZnPd,2.0
23964,AlCrMnCoZnHf,1.0
23965,AlCrMnCoZnTa,1.0
23966,AlCrMnCoZrNb,0.0
23967,AlCrMnCoZrMo,0.0
23968,AlCrMnCoZrPd,2.0
23969,AlCrMnCoZrHf,1.0
23970,AlCrMnCoZrTa,1.0
23971,AlCrMnCoNbMo,2.0
23972,AlCrMnCoNbPd,2.0
23973,AlCrMnCoNbHf,1.0
23974,AlCrMnCoNbTa,1.0
23975,AlCrMnCoMoPd,2.0
23976,AlCrMnCoMoHf,1.0
23977,AlCrMnCoMoTa,1.0
23978,AlCrMnCoPdHf,1.0
23979,AlCrMnCoPdTa,1.0
23980,AlCrMnCoHfTa,1.0
23981,AlCrMnNiCuZn,1.0
23982,AlCrMnNiCuZr,2.0
23983,AlCrMnNiCuNb,2.0
23984,AlCrMnNiCuMo,2.0
23985,AlCrMnNiCuPd,2.0
23986,AlCrMnNiCuHf,1.0
23987,AlCrMnNiCuTa,1.0
23988,AlCrMnNiZnZr,2.0
23989,AlCrMnNiZnNb,2.0
23990,AlCrMnNiZnMo,2.0
23991,AlCrMnNiZnPd,2.0
23992,AlCrMnNiZnHf,1.0
23993,AlCrMnNiZnTa,1.0
23994,AlCrMnNiZrNb,0.0
23995,AlCrMnNiZrMo,0.0
23996,AlCrMnNiZrPd,2.0
23997,AlCrMnNiZrHf,1.0
23998,AlCrMnNiZrTa,1.0
23999,AlCrMnNiNbMo,2.0
24000,AlCrMnNiNbPd,2.0
24001,AlCrMnNiNbHf,1.0
24002,AlCrMnNiNbTa,1.0
24003,AlCrMnNiMoPd,2.0
24004,AlCrMnNiMoHf,1.0
24005,AlCrMnNiMoTa,1.0
24006,AlCrMnNiPdHf,1.0
24007,AlCrMnNiPdTa,1.0
24008,AlCrMnNiHfTa,1.0
24009,AlCrMnCuZnZr,2.0
24010,AlCrMnCuZnNb,2.0
24011,AlCrMnCuZnMo,2.0
24012,AlCrMnCuZnPd,2.0
24013,AlCrMnCuZnHf,1.0
24014,AlCrMnCuZnTa,2.0
24015,AlCrMnCuZrNb,2.0
24016,AlCrMnCuZrMo,2.0
24017,AlCrMnCuZrPd,2.0
24018,AlCrMnCuZrHf,1.0
24019,AlCrMnCuZrTa,1.0
24020,AlCrMnCuNbMo,2.0
24021,AlCrMnCuNbPd,2.0
24022,AlCrMnCuNbHf,1.0
24023,AlCrMnCuNbTa,1.0
24024,AlCrMnCuMoPd,2.0
24025,AlCrMnCuMoHf,1.0
24026,AlCrMnCuMoTa,1.0
24027,AlCrMnCuPdHf,1.0
24028,AlCrMnCuPdTa,1.0
24029,AlCrMnCuHfTa,1.0
24030,AlCrMnZnZrNb,2.0
24031,AlCrMnZnZrMo,2.0
24032,AlCrMnZnZrPd,2.0
24033,AlCrMnZnZrHf,1.0
24034,AlCrMnZnZrTa,1.0
24035,AlCrMnZnNbMo,2.0
24036,AlCrMnZnNbPd,2.0
24037,AlCrMnZnNbHf,1.0
24038,AlCrMnZnNbTa,1.0
24039,AlCrMnZnMoPd,2.0
24040,AlCrMnZnMoHf,1.0
24041,AlCrMnZnMoTa,1.0
24042,AlCrMnZnPdHf,2.0
24043,AlCrMnZnPdTa,1.0
24044,AlCrMnZnHfTa,1.0
24045,AlCrMnZrNbMo,2.0
24046,AlCrMnZrNbPd,2.0
24047,AlCrMnZrNbHf,1.0
24048,AlCrMnZrNbTa,1.0
24049,AlCrMnZrMoPd,2.0
24050,AlCrMnZrMoHf,1.0
24051,AlCrMnZrMoTa,1.0
24052,AlCrMnZrPdHf,1.0
24053,AlCrMnZrPdTa,1.0
24054,AlCrMnZrHfTa,1.0
24055,AlCrMnNbMoPd,2.0
24056,AlCrMnNbMoHf,2.0
24057,AlCrMnNbMoTa,1.0
24058,AlCrMnNbPdHf,1.0
24059,AlCrMnNbPdTa,1.0
24060,AlCrMnNbHfTa,1.0
24061,AlCrMnMoPdHf,1.0
24062,AlCrMnMoPdTa,1.0
24063,AlCrMnMoHfTa,1.0
24064,AlCrMnPdHfTa,1.0
24065,AlCrFeCoNiCu,1.0
24066,AlCrFeCoNiZn,2.0
24067,AlCrFeCoNiZr,2.0
24068,AlCrFeCoNiNb,2.0
24069,AlCrFeCoNiMo,2.0
24070,AlCrFeCoNiPd,2.0
24071,AlCrFeCoNiHf,1.0
24072,AlCrFeCoNiTa,1.0
24073,AlCrFeCoCuZn,1.0
24074,AlCrFeCoCuZr,2.0
24075,AlCrFeCoCuNb,2.0
24076,AlCrFeCoCuMo,2.0
24077,AlCrFeCoCuPd,2.0
24078,AlCrFeCoCuHf,2.0
24079,AlCrFeCoCuTa,1.0
24080,AlCrFeCoZnZr,2.0
24081,AlCrFeCoZnNb,2.0
24082,AlCrFeCoZnMo,2.0
24083,AlCrFeCoZnPd,2.0
24084,AlCrFeCoZnHf,2.0
24085,AlCrFeCoZnTa,1.0
24086,AlCrFeCoZrNb,2.0
24087,AlCrFeCoZrMo,0.0
24088,AlCrFeCoZrPd,2.0
24089,AlCrFeCoZrHf,1.0
24090,AlCrFeCoZrTa,1.0
24091,AlCrFeCoNbMo,2.0
24092,AlCrFeCoNbPd,2.0
24093,AlCrFeCoNbHf,1.0
24094,AlCrFeCoNbTa,1.0
24095,AlCrFeCoMoPd,2.0
24096,AlCrFeCoMoHf,1.0
24097,AlCrFeCoMoTa,1.0
24098,AlCrFeCoPdHf,1.0
24099,AlCrFeCoPdTa,1.0
24100,AlCrFeCoHfTa,1.0
24101,AlCrFeNiCuZn,2.0
24102,AlCrFeNiCuZr,2.0
24103,AlCrFeNiCuNb,2.0
24104,AlCrFeNiCuMo,2.0
24105,AlCrFeNiCuPd,2.0
24106,AlCrFeNiCuHf,2.0
24107,AlCrFeNiCuTa,1.0
24108,AlCrFeNiZnZr,2.0
24109,AlCrFeNiZnNb,2.0
24110,AlCrFeNiZnMo,2.0
24111,AlCrFeNiZnPd,2.0
24112,AlCrFeNiZnHf,1.0
24113,AlCrFeNiZnTa,1.0
24114,AlCrFeNiZrNb,2.0
24115,AlCrFeNiZrMo,2.0
24116,AlCrFeNiZrPd,2.0
24117,AlCrFeNiZrHf,1.0
24118,AlCrFeNiZrTa,1.0
24119,AlCrFeNiNbMo,0.0
24120,AlCrFeNiNbPd,2.0
24121,AlCrFeNiNbHf,1.0
24122,AlCrFeNiNbTa,1.0
24123,AlCrFeNiMoPd,2.0
24124,AlCrFeNiMoHf,1.0
24125,AlCrFeNiMoTa,1.0
24126,AlCrFeNiPdHf,1.0
24127,AlCrFeNiPdTa,1.0
24128,AlCrFeNiHfTa,1.0
24129,AlCrFeCuZnZr,2.0
24130,AlCrFeCuZnNb,2.0
24131,AlCrFeCuZnMo,2.0
24132,AlCrFeCuZnPd,2.0
24133,AlCrFeCuZnHf,1.0
24134,AlCrFeCuZnTa,2.0
24135,AlCrFeCuZrNb,2.0
24136,AlCrFeCuZrMo,2.0
24137,AlCrFeCuZrPd,2.0
24138,AlCrFeCuZrHf,1.0
24139,AlCrFeCuZrTa,1.0
24140,AlCrFeCuNbMo,2.0
24141,AlCrFeCuNbPd,2.0
24142,AlCrFeCuNbHf,1.0
24143,AlCrFeCuNbTa,1.0
24144,AlCrFeCuMoPd,2.0
24145,AlCrFeCuMoHf,1.0
24146,AlCrFeCuMoTa,1.0
24147,AlCrFeCuPdHf,1.0
24148,AlCrFeCuPdTa,1.0
24149,AlCrFeCuHfTa,1.0
24150,AlCrFeZnZrNb,2.0
24151,AlCrFeZnZrMo,2.0
24152,AlCrFeZnZrPd,2.0
24153,AlCrFeZnZrHf,1.0
24154,AlCrFeZnZrTa,1.0
24155,AlCrFeZnNbMo,2.0
24156,AlCrFeZnNbPd,2.0
24157,AlCrFeZnNbHf,1.0
24158,AlCrFeZnNbTa,1.0
24159,AlCrFeZnMoPd,2.0
24160,AlCrFeZnMoHf,1.0
24161,AlCrFeZnMoTa,1.0
24162,AlCrFeZnPdHf,2.0
24163,AlCrFeZnPdTa,1.0
24164,AlCrFeZnHfTa,1.0
24165,AlCrFeZrNbMo,2.0
24166,AlCrFeZrNbPd,2.0
24167,AlCrFeZrNbHf,1.0
24168,AlCrFeZrNbTa,1.0
24169,AlCrFeZrMoPd,2.0
24170,AlCrFeZrMoHf,1.0
24171,AlCrFeZrMoTa,1.0
24172,AlCrFeZrPdHf,1.0
24173,AlCrFeZrPdTa,1.0
24174,AlCrFeZrHfTa,1.0
24175,AlCrFeNbMoPd,2.0
24176,AlCrFeNbMoHf,2.0
24177,AlCrFeNbMoTa,1.0
24178,AlCrFeNbPdHf,1.0
24179,AlCrFeNbPdTa,1.0
24180,AlCrFeNbHfTa,1.0
24181,AlCrFeMoPdHf,1.0
24182,AlCrFeMoPdTa,1.0
24183,AlCrFeMoHfTa,1.0
24184,AlCrFePdHfTa,1.0
24185,AlCrCoNiCuZn,1.0
24186,AlCrCoNiCuZr,2.0
24187,AlCrCoNiCuNb,2.0
24188,AlCrCoNiCuMo,2.0
24189,AlCrCoNiCuPd,2.0
24190,AlCrCoNiCuHf,2.0
24191,AlCrCoNiCuTa,1.0
24192,AlCrCoNiZnZr,2.0
24193,AlCrCoNiZnNb,2.0
24194,AlCrCoNiZnMo,2.0
24195,AlCrCoNiZnPd,2.0
24196,AlCrCoNiZnHf,2.0
24197,AlCrCoNiZnTa,2.0
24198,AlCrCoNiZrNb,2.0
24199,AlCrCoNiZrMo,2.0
24200,AlCrCoNiZrPd,2.0
24201,AlCrCoNiZrHf,1.0
24202,AlCrCoNiZrTa,1.0
24203,AlCrCoNiNbMo,2.0
24204,AlCrCoNiNbPd,2.0
24205,AlCrCoNiNbHf,1.0
24206,AlCrCoNiNbTa,1.0
24207,AlCrCoNiMoPd,2.0
24208,AlCrCoNiMoHf,1.0
24209,AlCrCoNiMoTa,1.0
24210,AlCrCoNiPdHf,1.0
24211,AlCrCoNiPdTa,1.0
24212,AlCrCoNiHfTa,1.0
24213,AlCrCoCuZnZr,2.0
24214,AlCrCoCuZnNb,2.0
24215,AlCrCoCuZnMo,2.0
24216,AlCrCoCuZnPd,2.0
24217,AlCrCoCuZnHf,2.0
24218,AlCrCoCuZnTa,2.0
24219,AlCrCoCuZrNb,2.0
24220,AlCrCoCuZrMo,2.0
24221,AlCrCoCuZrPd,2.0
24222,AlCrCoCuZrHf,1.0
24223,AlCrCoCuZrTa,1.0
24224,AlCrCoCuNbMo,2.0
24225,AlCrCoCuNbPd,2.0
24226,AlCrCoCuNbHf,2.0
24227,AlCrCoCuNbTa,1.0
24228,AlCrCoCuMoPd,2.0
24229,AlCrCoCuMoHf,2.0
24230,AlCrCoCuMoTa,1.0
24231,AlCrCoCuPdHf,2.0
24232,AlCrCoCuPdTa,1.0
24233,AlCrCoCuHfTa,1.0
24234,AlCrCoZnZrNb,2.0
24235,AlCrCoZnZrMo,2.0
24236,AlCrCoZnZrPd,2.0
24237,AlCrCoZnZrHf,1.0
24238,AlCrCoZnZrTa,1.0
24239,AlCrCoZnNbMo,2.0
24240,AlCrCoZnNbPd,2.0
24241,AlCrCoZnNbHf,1.0
24242,AlCrCoZnNbTa,1.0
24243,AlCrCoZnMoPd,2.0
24244,AlCrCoZnMoHf,1.0
24245,AlCrCoZnMoTa,1.0
24246,AlCrCoZnPdHf,2.0
24247,AlCrCoZnPdTa,2.0
24248,AlCrCoZnHfTa,1.0
24249,AlCrCoZrNbMo,2.0
24250,AlCrCoZrNbPd,2.0
24251,AlCrCoZrNbHf,1.0
24252,AlCrCoZrNbTa,1.0
24253,AlCrCoZrMoPd,2.0
24254,AlCrCoZrMoHf,1.0
24255,AlCrCoZrMoTa,1.0
24256,AlCrCoZrPdHf,1.0
24257,AlCrCoZrPdTa,1.0
24258,AlCrCoZrHfTa,1.0
24259,AlCrCoNbMoPd,2.0
24260,AlCrCoNbMoHf,2.0
24261,AlCrCoNbMoTa,1.0
24262,AlCrCoNbPdHf,1.0
24263,AlCrCoNbPdTa,1.0
24264,AlCrCoNbHfTa,1.0
24265,AlCrCoMoPdHf,1.0
24266,AlCrCoMoPdTa,1.0
24267,AlCrCoMoHfTa,1.0
24268,AlCrCoPdHfTa,1.0
24269,AlCrNiCuZnZr,2.0
24270,AlCrNiCuZnNb,2.0
24271,AlCrNiCuZnMo,2.0
24272,AlCrNiCuZnPd,2.0
24273,AlCrNiCuZnHf,2.0
24274,AlCrNiCuZnTa,2.0
24275,AlCrNiCuZrNb,2.0
24276,AlCrNiCuZrMo,2.0
24277,AlCrNiCuZrPd,2.0
24278,AlCrNiCuZrHf,1.0
24279,AlCrNiCuZrTa,1.0
24280,AlCrNiCuNbMo,2.0
24281,AlCrNiCuNbPd,2.0
24282,AlCrNiCuNbHf,1.0
24283,AlCrNiCuNbTa,1.0
24284,AlCrNiCuMoPd,2.0
24285,AlCrNiCuMoHf,1.0
24286,AlCrNiCuMoTa,1.0
24287,AlCrNiCuPdHf,2.0
24288,AlCrNiCuPdTa,1.0
24289,AlCrNiCuHfTa,1.0
24290,AlCrNiZnZrNb,2.0
24291,AlCrNiZnZrMo,2.0
24292,AlCrNiZnZrPd,2.0
24293,AlCrNiZnZrHf,1.0
24294,AlCrNiZnZrTa,1.0
24295,AlCrNiZnNbMo,2.0
24296,AlCrNiZnNbPd,2.0
24297,AlCrNiZnNbHf,1.0
24298,AlCrNiZnNbTa,1.0
24299,AlCrNiZnMoPd,2.0
24300,AlCrNiZnMoHf,1.0
24301,AlCrNiZnMoTa,1.0
24302,AlCrNiZnPdHf,2.0
24303,AlCrNiZnPdTa,2.0
24304,AlCrNiZnHfTa,1.0
24305,AlCrNiZrNbMo,2.0
24306,AlCrNiZrNbPd,2.0
24307,AlCrNiZrNbHf,1.0
24308,AlCrNiZrNbTa,1.0
24309,AlCrNiZrMoPd,2.0
24310,AlCrNiZrMoHf,1.0
24311,AlCrNiZrMoTa,1.0
24312,AlCrNiZrPdHf,1.0
24313,AlCrNiZrPdTa,1.0
24314,AlCrNiZrHfTa,1.0
24315,AlCrNiNbMoPd,2.0
24316,AlCrNiNbMoHf,1.0
24317,AlCrNiNbMoTa,1.0
24318,AlCrNiNbPdHf,1.0
24319,AlCrNiNbPdTa,1.0
24320,AlCrNiNbHfTa,1.0
24321,AlCrNiMoPdHf,1.0
24322,AlCrNiMoPdTa,1.0
24323,AlCrNiMoHfTa,1.0
24324,AlCrNiPdHfTa,1.0
24325,AlCrCuZnZrNb,2.0
24326,AlCrCuZnZrMo,2.0
24327,AlCrCuZnZrPd,2.0
24328,AlCrCuZnZrHf,1.0
24329,AlCrCuZnZrTa,1.0
24330,AlCrCuZnNbMo,2.0
24331,AlCrCuZnNbPd,2.0
24332,AlCrCuZnNbHf,2.0
24333,AlCrCuZnNbTa,2.0
24334,AlCrCuZnMoPd,2.0
24335,AlCrCuZnMoHf,2.0
