,Composition_Formula,GBTPredict
19323,CrMnFeZnMoHf,1.0
19324,CrMnFeZnMoTa,1.0
19325,CrMnFeZnPdHf,1.0
19326,CrMnFeZnPdTa,1.0
19327,CrMnFeZnHfTa,1.0
19328,CrMnFeZrNbMo,2.0
19329,CrMnFeZrNbPd,2.0
19330,CrMnFeZrNbHf,1.0
19331,CrMnFeZrNbTa,1.0
19332,CrMnFeZrMoPd,2.0
19333,CrMnFeZrMoHf,1.0
19334,CrMnFeZrMoTa,1.0
19335,CrMnFeZrPdHf,1.0
19336,CrMnFeZrPdTa,1.0
19337,CrMnFeZrHfTa,1.0
19338,CrMnFeNbMoPd,2.0
19339,CrMnFeNbMoHf,2.0
19340,CrMnFeNbMoTa,1.0
19341,CrMnFeNbPdHf,1.0
19342,CrMnFeNbPdTa,1.0
19343,CrMnFeNbHfTa,1.0
19344,CrMnFeMoPdHf,1.0
19345,CrMnFeMoPdTa,1.0
19346,CrMnFeMoHfTa,1.0
19347,CrMnFePdHfTa,1.0
19348,CrMnCoNiCuZn,1.0
19349,CrMnCoNiCuZr,2.0
19350,CrMnCoNiCuNb,1.0
19351,CrMnCoNiCuMo,1.0
19352,CrMnCoNiCuPd,1.0
19353,CrMnCoNiCuHf,1.0
19354,CrMnCoNiCuTa,1.0
19355,CrMnCoNiZnZr,1.0
19356,CrMnCoNiZnNb,2.0
19357,CrMnCoNiZnMo,2.0
19358,CrMnCoNiZnPd,1.0
19359,CrMnCoNiZnHf,1.0
19360,CrMnCoNiZnTa,1.0
19361,CrMnCoNiZrNb,1.0
19362,CrMnCoNiZrMo,2.0
19363,CrMnCoNiZrPd,2.0
19364,CrMnCoNiZrHf,1.0
19365,CrMnCoNiZrTa,1.0
19366,CrMnCoNiNbMo,2.0
19367,CrMnCoNiNbPd,2.0
19368,CrMnCoNiNbHf,1.0
19369,CrMnCoNiNbTa,1.0
19370,CrMnCoNiMoPd,2.0
19371,CrMnCoNiMoHf,1.0
19372,CrMnCoNiMoTa,1.0
19373,CrMnCoNiPdHf,1.0
19374,CrMnCoNiPdTa,1.0
19375,CrMnCoNiHfTa,1.0
19376,CrMnCoCuZnZr,2.0
19377,CrMnCoCuZnNb,2.0
19378,CrMnCoCuZnMo,2.0
19379,CrMnCoCuZnPd,1.0
19380,CrMnCoCuZnHf,2.0
19381,CrMnCoCuZnTa,1.0
19382,CrMnCoCuZrNb,2.0
19383,CrMnCoCuZrMo,2.0
19384,CrMnCoCuZrPd,2.0
19385,CrMnCoCuZrHf,1.0
19386,CrMnCoCuZrTa,1.0
19387,CrMnCoCuNbMo,1.0
19388,CrMnCoCuNbPd,2.0
19389,CrMnCoCuNbHf,2.0
19390,CrMnCoCuNbTa,1.0
19391,CrMnCoCuMoPd,1.0
19392,CrMnCoCuMoHf,2.0
19393,CrMnCoCuMoTa,1.0
19394,CrMnCoCuPdHf,1.0
19395,CrMnCoCuPdTa,1.0
19396,CrMnCoCuHfTa,1.0
19397,CrMnCoZnZrNb,1.0
19398,CrMnCoZnZrMo,2.0
19399,CrMnCoZnZrPd,2.0
19400,CrMnCoZnZrHf,1.0
19401,CrMnCoZnZrTa,1.0
19402,CrMnCoZnNbMo,2.0
19403,CrMnCoZnNbPd,2.0
19404,CrMnCoZnNbHf,1.0
19405,CrMnCoZnNbTa,1.0
19406,CrMnCoZnMoPd,2.0
19407,CrMnCoZnMoHf,1.0
19408,CrMnCoZnMoTa,1.0
19409,CrMnCoZnPdHf,1.0
19410,CrMnCoZnPdTa,1.0
19411,CrMnCoZnHfTa,1.0
19412,CrMnCoZrNbMo,2.0
19413,CrMnCoZrNbPd,2.0
19414,CrMnCoZrNbHf,1.0
19415,CrMnCoZrNbTa,1.0
19416,CrMnCoZrMoPd,2.0
19417,CrMnCoZrMoHf,1.0
19418,CrMnCoZrMoTa,1.0
19419,CrMnCoZrPdHf,1.0
19420,CrMnCoZrPdTa,1.0
19421,CrMnCoZrHfTa,1.0
19422,CrMnCoNbMoPd,2.0
19423,CrMnCoNbMoHf,2.0
19424,CrMnCoNbMoTa,1.0
19425,CrMnCoNbPdHf,1.0
19426,CrMnCoNbPdTa,1.0
19427,CrMnCoNbHfTa,1.0
19428,CrMnCoMoPdHf,1.0
19429,CrMnCoMoPdTa,1.0
19430,CrMnCoMoHfTa,1.0
19431,CrMnCoPdHfTa,1.0
19432,CrMnNiCuZnZr,2.0
19433,CrMnNiCuZnNb,1.0
19434,CrMnNiCuZnMo,1.0
19435,CrMnNiCuZnPd,1.0
19436,CrMnNiCuZnHf,1.0
19437,CrMnNiCuZnTa,1.0
19438,CrMnNiCuZrNb,2.0
19439,CrMnNiCuZrMo,2.0
19440,CrMnNiCuZrPd,2.0
19441,CrMnNiCuZrHf,1.0
19442,CrMnNiCuZrTa,1.0
19443,CrMnNiCuNbMo,2.0
19444,CrMnNiCuNbPd,1.0
19445,CrMnNiCuNbHf,1.0
19446,CrMnNiCuNbTa,1.0
19447,CrMnNiCuMoPd,1.0
19448,CrMnNiCuMoHf,1.0
19449,CrMnNiCuMoTa,1.0
19450,CrMnNiCuPdHf,1.0
19451,CrMnNiCuPdTa,1.0
19452,CrMnNiCuHfTa,1.0
19453,CrMnNiZnZrNb,1.0
19454,CrMnNiZnZrMo,2.0
19455,CrMnNiZnZrPd,2.0
19456,CrMnNiZnZrHf,1.0
19457,CrMnNiZnZrTa,1.0
19458,CrMnNiZnNbMo,2.0
19459,CrMnNiZnNbPd,1.0
19460,CrMnNiZnNbHf,1.0
19461,CrMnNiZnNbTa,1.0
19462,CrMnNiZnMoPd,1.0
19463,CrMnNiZnMoHf,1.0
19464,CrMnNiZnMoTa,1.0
19465,CrMnNiZnPdHf,1.0
19466,CrMnNiZnPdTa,1.0
19467,CrMnNiZnHfTa,1.0
19468,CrMnNiZrNbMo,2.0
19469,CrMnNiZrNbPd,2.0
19470,CrMnNiZrNbHf,1.0
19471,CrMnNiZrNbTa,1.0
19472,CrMnNiZrMoPd,1.0
19473,CrMnNiZrMoHf,1.0
19474,CrMnNiZrMoTa,1.0
19475,CrMnNiZrPdHf,1.0
19476,CrMnNiZrPdTa,1.0
19477,CrMnNiZrHfTa,1.0
19478,CrMnNiNbMoPd,2.0
19479,CrMnNiNbMoHf,1.0
19480,CrMnNiNbMoTa,1.0
19481,CrMnNiNbPdHf,1.0
19482,CrMnNiNbPdTa,1.0
19483,CrMnNiNbHfTa,1.0
19484,CrMnNiMoPdHf,1.0
19485,CrMnNiMoPdTa,1.0
19486,CrMnNiMoHfTa,1.0
19487,CrMnNiPdHfTa,1.0
19488,CrMnCuZnZrNb,2.0
19489,CrMnCuZnZrMo,2.0
19490,CrMnCuZnZrPd,2.0
19491,CrMnCuZnZrHf,1.0
19492,CrMnCuZnZrTa,1.0
19493,CrMnCuZnNbMo,1.0
19494,CrMnCuZnNbPd,1.0
19495,CrMnCuZnNbHf,2.0
19496,CrMnCuZnNbTa,2.0
19497,CrMnCuZnMoPd,1.0
19498,CrMnCuZnMoHf,2.0
19499,CrMnCuZnMoTa,1.0
19500,CrMnCuZnPdHf,1.0
19501,CrMnCuZnPdTa,1.0
19502,CrMnCuZnHfTa,1.0
19503,CrMnCuZrNbMo,2.0
19504,CrMnCuZrNbPd,2.0
19505,CrMnCuZrNbHf,2.0
19506,CrMnCuZrNbTa,1.0
19507,CrMnCuZrMoPd,2.0
19508,CrMnCuZrMoHf,2.0
19509,CrMnCuZrMoTa,1.0
19510,CrMnCuZrPdHf,1.0
19511,CrMnCuZrPdTa,1.0
19512,CrMnCuZrHfTa,1.0
19513,CrMnCuNbMoPd,1.0
19514,CrMnCuNbMoHf,1.0
19515,CrMnCuNbMoTa,1.0
19516,CrMnCuNbPdHf,1.0
19517,CrMnCuNbPdTa,1.0
19518,CrMnCuNbHfTa,1.0
19519,CrMnCuMoPdHf,1.0
19520,CrMnCuMoPdTa,1.0
19521,CrMnCuMoHfTa,1.0
19522,CrMnCuPdHfTa,1.0
19523,CrMnZnZrNbMo,2.0
19524,CrMnZnZrNbPd,2.0
19525,CrMnZnZrNbHf,1.0
19526,CrMnZnZrNbTa,1.0
19527,CrMnZnZrMoPd,2.0
19528,CrMnZnZrMoHf,1.0
19529,CrMnZnZrMoTa,1.0
19530,CrMnZnZrPdHf,1.0
19531,CrMnZnZrPdTa,1.0
19532,CrMnZnZrHfTa,1.0
19533,CrMnZnNbMoPd,2.0
19534,CrMnZnNbMoHf,2.0
19535,CrMnZnNbMoTa,1.0
19536,CrMnZnNbPdHf,1.0
19537,CrMnZnNbPdTa,1.0
19538,CrMnZnNbHfTa,1.0
19539,CrMnZnMoPdHf,1.0
19540,CrMnZnMoPdTa,1.0
19541,CrMnZnMoHfTa,1.0
19542,CrMnZnPdHfTa,1.0
19543,CrMnZrNbMoPd,2.0
19544,CrMnZrNbMoHf,2.0
19545,CrMnZrNbMoTa,2.0
19546,CrMnZrNbPdHf,1.0
19547,CrMnZrNbPdTa,1.0
19548,CrMnZrNbHfTa,1.0
19549,CrMnZrMoPdHf,1.0
19550,CrMnZrMoPdTa,1.0
19551,CrMnZrMoHfTa,1.0
19552,CrMnZrPdHfTa,1.0
19553,CrMnNbMoPdHf,1.0
19554,CrMnNbMoPdTa,1.0
19555,CrMnNbMoHfTa,2.0
19556,CrMnNbPdHfTa,1.0
19557,CrMnMoPdHfTa,1.0
19558,CrFeCoNiCuZn,1.0
19559,CrFeCoNiCuZr,0.0
19560,CrFeCoNiCuNb,1.0
19561,CrFeCoNiCuMo,1.0
19562,CrFeCoNiCuPd,1.0
19563,CrFeCoNiCuHf,2.0
19564,CrFeCoNiCuTa,1.0
19565,CrFeCoNiZnZr,2.0
19566,CrFeCoNiZnNb,2.0
19567,CrFeCoNiZnMo,2.0
19568,CrFeCoNiZnPd,1.0
19569,CrFeCoNiZnHf,2.0
19570,CrFeCoNiZnTa,1.0
19571,CrFeCoNiZrNb,0.0
19572,CrFeCoNiZrMo,2.0
19573,CrFeCoNiZrPd,2.0
19574,CrFeCoNiZrHf,1.0
19575,CrFeCoNiZrTa,1.0
19576,CrFeCoNiNbMo,2.0
19577,CrFeCoNiNbPd,2.0
19578,CrFeCoNiNbHf,1.0
19579,CrFeCoNiNbTa,1.0
19580,CrFeCoNiMoPd,2.0
19581,CrFeCoNiMoHf,1.0
19582,CrFeCoNiMoTa,1.0
19583,CrFeCoNiPdHf,1.0
19584,CrFeCoNiPdTa,1.0
19585,CrFeCoNiHfTa,1.0
19586,CrFeCoCuZnZr,2.0
19587,CrFeCoCuZnNb,2.0
19588,CrFeCoCuZnMo,2.0
19589,CrFeCoCuZnPd,1.0
19590,CrFeCoCuZnHf,2.0
19591,CrFeCoCuZnTa,2.0
19592,CrFeCoCuZrNb,2.0
19593,CrFeCoCuZrMo,2.0
19594,CrFeCoCuZrPd,2.0
19595,CrFeCoCuZrHf,1.0
19596,CrFeCoCuZrTa,1.0
19597,CrFeCoCuNbMo,1.0
19598,CrFeCoCuNbPd,2.0
19599,CrFeCoCuNbHf,2.0
19600,CrFeCoCuNbTa,2.0
19601,CrFeCoCuMoPd,1.0
19602,CrFeCoCuMoHf,2.0
19603,CrFeCoCuMoTa,1.0
19604,CrFeCoCuPdHf,1.0
19605,CrFeCoCuPdTa,1.0
19606,CrFeCoCuHfTa,1.0
19607,CrFeCoZnZrNb,2.0
19608,CrFeCoZnZrMo,2.0
19609,CrFeCoZnZrPd,2.0
19610,CrFeCoZnZrHf,1.0
19611,CrFeCoZnZrTa,1.0
19612,CrFeCoZnNbMo,2.0
19613,CrFeCoZnNbPd,2.0
19614,CrFeCoZnNbHf,1.0
19615,CrFeCoZnNbTa,1.0
19616,CrFeCoZnMoPd,2.0
19617,CrFeCoZnMoHf,1.0
19618,CrFeCoZnMoTa,1.0
19619,CrFeCoZnPdHf,1.0
19620,CrFeCoZnPdTa,1.0
19621,CrFeCoZnHfTa,1.0
19622,CrFeCoZrNbMo,2.0
19623,CrFeCoZrNbPd,0.0
19624,CrFeCoZrNbHf,1.0
19625,CrFeCoZrNbTa,1.0
19626,CrFeCoZrMoPd,2.0
19627,CrFeCoZrMoHf,1.0
19628,CrFeCoZrMoTa,1.0
19629,CrFeCoZrPdHf,1.0
19630,CrFeCoZrPdTa,1.0
19631,CrFeCoZrHfTa,1.0
19632,CrFeCoNbMoPd,2.0
19633,CrFeCoNbMoHf,2.0
19634,CrFeCoNbMoTa,2.0
19635,CrFeCoNbPdHf,1.0
19636,CrFeCoNbPdTa,1.0
19637,CrFeCoNbHfTa,1.0
19638,CrFeCoMoPdHf,1.0
19639,CrFeCoMoPdTa,1.0
19640,CrFeCoMoHfTa,1.0
19641,CrFeCoPdHfTa,1.0
19642,CrFeNiCuZnZr,2.0
19643,CrFeNiCuZnNb,2.0
19644,CrFeNiCuZnMo,1.0
19645,CrFeNiCuZnPd,1.0
19646,CrFeNiCuZnHf,2.0
19647,CrFeNiCuZnTa,1.0
19648,CrFeNiCuZrNb,2.0
19649,CrFeNiCuZrMo,2.0
19650,CrFeNiCuZrPd,2.0
19651,CrFeNiCuZrHf,1.0
19652,CrFeNiCuZrTa,1.0
19653,CrFeNiCuNbMo,2.0
19654,CrFeNiCuNbPd,1.0
19655,CrFeNiCuNbHf,1.0
19656,CrFeNiCuNbTa,1.0
19657,CrFeNiCuMoPd,1.0
19658,CrFeNiCuMoHf,1.0
19659,CrFeNiCuMoTa,1.0
19660,CrFeNiCuPdHf,1.0
19661,CrFeNiCuPdTa,1.0
19662,CrFeNiCuHfTa,1.0
19663,CrFeNiZnZrNb,2.0
19664,CrFeNiZnZrMo,2.0
19665,CrFeNiZnZrPd,2.0
19666,CrFeNiZnZrHf,1.0
19667,CrFeNiZnZrTa,1.0
19668,CrFeNiZnNbMo,2.0
19669,CrFeNiZnNbPd,1.0
19670,CrFeNiZnNbHf,1.0
19671,CrFeNiZnNbTa,1.0
19672,CrFeNiZnMoPd,1.0
19673,CrFeNiZnMoHf,1.0
19674,CrFeNiZnMoTa,1.0
19675,CrFeNiZnPdHf,1.0
19676,CrFeNiZnPdTa,1.0
19677,CrFeNiZnHfTa,1.0
19678,CrFeNiZrNbMo,2.0
19679,CrFeNiZrNbPd,2.0
19680,CrFeNiZrNbHf,1.0
19681,CrFeNiZrNbTa,1.0
19682,CrFeNiZrMoPd,2.0
19683,CrFeNiZrMoHf,1.0
19684,CrFeNiZrMoTa,1.0
19685,CrFeNiZrPdHf,1.0
19686,CrFeNiZrPdTa,1.0
19687,CrFeNiZrHfTa,1.0
19688,CrFeNiNbMoPd,2.0
19689,CrFeNiNbMoHf,2.0
19690,CrFeNiNbMoTa,1.0
19691,CrFeNiNbPdHf,1.0
19692,CrFeNiNbPdTa,1.0
19693,CrFeNiNbHfTa,1.0
19694,CrFeNiMoPdHf,1.0
19695,CrFeNiMoPdTa,1.0
19696,CrFeNiMoHfTa,1.0
19697,CrFeNiPdHfTa,1.0
19698,CrFeCuZnZrNb,2.0
19699,CrFeCuZnZrMo,2.0
19700,CrFeCuZnZrPd,2.0
19701,CrFeCuZnZrHf,1.0
19702,CrFeCuZnZrTa,1.0
19703,CrFeCuZnNbMo,1.0
19704,CrFeCuZnNbPd,2.0
19705,CrFeCuZnNbHf,2.0
19706,CrFeCuZnNbTa,2.0
19707,CrFeCuZnMoPd,2.0
19708,CrFeCuZnMoHf,2.0
19709,CrFeCuZnMoTa,1.0
19710,CrFeCuZnPdHf,1.0
19711,CrFeCuZnPdTa,1.0
19712,CrFeCuZnHfTa,1.0
19713,CrFeCuZrNbMo,1.0
19714,CrFeCuZrNbPd,2.0
19715,CrFeCuZrNbHf,2.0
19716,CrFeCuZrNbTa,2.0
19717,CrFeCuZrMoPd,2.0
19718,CrFeCuZrMoHf,2.0
19719,CrFeCuZrMoTa,2.0
19720,CrFeCuZrPdHf,1.0
19721,CrFeCuZrPdTa,1.0
19722,CrFeCuZrHfTa,1.0
19723,CrFeCuNbMoPd,1.0
19724,CrFeCuNbMoHf,1.0
19725,CrFeCuNbMoTa,1.0
19726,CrFeCuNbPdHf,1.0
19727,CrFeCuNbPdTa,1.0
19728,CrFeCuNbHfTa,2.0
19729,CrFeCuMoPdHf,1.0
19730,CrFeCuMoPdTa,1.0
19731,CrFeCuMoHfTa,1.0
19732,CrFeCuPdHfTa,1.0
19733,CrFeZnZrNbMo,2.0
19734,CrFeZnZrNbPd,2.0
19735,CrFeZnZrNbHf,1.0
19736,CrFeZnZrNbTa,1.0
19737,CrFeZnZrMoPd,2.0
19738,CrFeZnZrMoHf,1.0
19739,CrFeZnZrMoTa,1.0
19740,CrFeZnZrPdHf,1.0
19741,CrFeZnZrPdTa,1.0
19742,CrFeZnZrHfTa,1.0
19743,CrFeZnNbMoPd,2.0
19744,CrFeZnNbMoHf,2.0
19745,CrFeZnNbMoTa,1.0
19746,CrFeZnNbPdHf,1.0
19747,CrFeZnNbPdTa,1.0
19748,CrFeZnNbHfTa,1.0
19749,CrFeZnMoPdHf,1.0
19750,CrFeZnMoPdTa,1.0
19751,CrFeZnMoHfTa,1.0
19752,CrFeZnPdHfTa,1.0
19753,CrFeZrNbMoPd,2.0
19754,CrFeZrNbMoHf,2.0
19755,CrFeZrNbMoTa,2.0
19756,CrFeZrNbPdHf,1.0
19757,CrFeZrNbPdTa,1.0
19758,CrFeZrNbHfTa,1.0
19759,CrFeZrMoPdHf,1.0
19760,CrFeZrMoPdTa,1.0
19761,CrFeZrMoHfTa,1.0
19762,CrFeZrPdHfTa,1.0
19763,CrFeNbMoPdHf,2.0
19764,CrFeNbMoPdTa,2.0
19765,CrFeNbMoHfTa,2.0
19766,CrFeNbPdHfTa,1.0
19767,CrFeMoPdHfTa,1.0
19768,CrCoNiCuZnZr,2.0
19769,CrCoNiCuZnNb,2.0
19770,CrCoNiCuZnMo,2.0
19771,CrCoNiCuZnPd,1.0
19772,CrCoNiCuZnHf,2.0
19773,CrCoNiCuZnTa,1.0
19774,CrCoNiCuZrNb,2.0
19775,CrCoNiCuZrMo,2.0
19776,CrCoNiCuZrPd,2.0
19777,CrCoNiCuZrHf,1.0
19778,CrCoNiCuZrTa,1.0
19779,CrCoNiCuNbMo,1.0
19780,CrCoNiCuNbPd,2.0
19781,CrCoNiCuNbHf,2.0
19782,CrCoNiCuNbTa,1.0
19783,CrCoNiCuMoPd,2.0
19784,CrCoNiCuMoHf,2.0
19785,CrCoNiCuMoTa,2.0
19786,CrCoNiCuPdHf,1.0
19787,CrCoNiCuPdTa,1.0
19788,CrCoNiCuHfTa,1.0
19789,CrCoNiZnZrNb,2.0
19790,CrCoNiZnZrMo,2.0
19791,CrCoNiZnZrPd,2.0
19792,CrCoNiZnZrHf,1.0
19793,CrCoNiZnZrTa,1.0
19794,CrCoNiZnNbMo,2.0
19795,CrCoNiZnNbPd,2.0
19796,CrCoNiZnNbHf,1.0
19797,CrCoNiZnNbTa,1.0
19798,CrCoNiZnMoPd,2.0
19799,CrCoNiZnMoHf,1.0
19800,CrCoNiZnMoTa,1.0
19801,CrCoNiZnPdHf,1.0
19802,CrCoNiZnPdTa,1.0
19803,CrCoNiZnHfTa,1.0
19804,CrCoNiZrNbMo,2.0
19805,CrCoNiZrNbPd,2.0
19806,CrCoNiZrNbHf,1.0
19807,CrCoNiZrNbTa,1.0
19808,CrCoNiZrMoPd,2.0
19809,CrCoNiZrMoHf,1.0
19810,CrCoNiZrMoTa,1.0
19811,CrCoNiZrPdHf,1.0
19812,CrCoNiZrPdTa,1.0
19813,CrCoNiZrHfTa,1.0
19814,CrCoNiNbMoPd,2.0
19815,CrCoNiNbMoHf,2.0
19816,CrCoNiNbMoTa,1.0
19817,CrCoNiNbPdHf,1.0
19818,CrCoNiNbPdTa,1.0
19819,CrCoNiNbHfTa,1.0
19820,CrCoNiMoPdHf,1.0
19821,CrCoNiMoPdTa,1.0
19822,CrCoNiMoHfTa,1.0
19823,CrCoNiPdHfTa,1.0
19824,CrCoCuZnZrNb,2.0
19825,CrCoCuZnZrMo,2.0
19826,CrCoCuZnZrPd,2.0
19827,CrCoCuZnZrHf,1.0
19828,CrCoCuZnZrTa,1.0
19829,CrCoCuZnNbMo,1.0
19830,CrCoCuZnNbPd,2.0
19831,CrCoCuZnNbHf,2.0
19832,CrCoCuZnNbTa,2.0
19833,CrCoCuZnMoPd,2.0
19834,CrCoCuZnMoHf,2.0
19835,CrCoCuZnMoTa,2.0
19836,CrCoCuZnPdHf,1.0
19837,CrCoCuZnPdTa,1.0
19838,CrCoCuZnHfTa,1.0
19839,CrCoCuZrNbMo,2.0
19840,CrCoCuZrNbPd,2.0
19841,CrCoCuZrNbHf,2.0
19842,CrCoCuZrNbTa,2.0
19843,CrCoCuZrMoPd,2.0
19844,CrCoCuZrMoHf,2.0
19845,CrCoCuZrMoTa,2.0
19846,CrCoCuZrPdHf,1.0
19847,CrCoCuZrPdTa,1.0
19848,CrCoCuZrHfTa,1.0
19849,CrCoCuNbMoPd,1.0
19850,CrCoCuNbMoHf,1.0
19851,CrCoCuNbMoTa,1.0
19852,CrCoCuNbPdHf,2.0
19853,CrCoCuNbPdTa,1.0
19854,CrCoCuNbHfTa,2.0
19855,CrCoCuMoPdHf,2.0
19856,CrCoCuMoPdTa,2.0
19857,CrCoCuMoHfTa,2.0
19858,CrCoCuPdHfTa,1.0
19859,CrCoZnZrNbMo,2.0
19860,CrCoZnZrNbPd,2.0
19861,CrCoZnZrNbHf,1.0
19862,CrCoZnZrNbTa,1.0
19863,CrCoZnZrMoPd,2.0
19864,CrCoZnZrMoHf,1.0
19865,CrCoZnZrMoTa,1.0
19866,CrCoZnZrPdHf,1.0
19867,CrCoZnZrPdTa,1.0
19868,CrCoZnZrHfTa,1.0
19869,CrCoZnNbMoPd,2.0
19870,CrCoZnNbMoHf,2.0
19871,CrCoZnNbMoTa,2.0
19872,CrCoZnNbPdHf,1.0
19873,CrCoZnNbPdTa,1.0
19874,CrCoZnNbHfTa,1.0
19875,CrCoZnMoPdHf,1.0
19876,CrCoZnMoPdTa,1.0
19877,CrCoZnMoHfTa,1.0
19878,CrCoZnPdHfTa,1.0
19879,CrCoZrNbMoPd,2.0
19880,CrCoZrNbMoHf,2.0
19881,CrCoZrNbMoTa,2.0
19882,CrCoZrNbPdHf,1.0
19883,CrCoZrNbPdTa,1.0
19884,CrCoZrNbHfTa,1.0
19885,CrCoZrMoPdHf,1.0
19886,CrCoZrMoPdTa,1.0
19887,CrCoZrMoHfTa,1.0
19888,CrCoZrPdHfTa,1.0
19889,CrCoNbMoPdHf,2.0
19890,CrCoNbMoPdTa,2.0
19891,CrCoNbMoHfTa,2.0
19892,CrCoNbPdHfTa,1.0
19893,CrCoMoPdHfTa,1.0
19894,CrNiCuZnZrNb,2.0
19895,CrNiCuZnZrMo,2.0
19896,CrNiCuZnZrPd,2.0
19897,CrNiCuZnZrHf,1.0
19898,CrNiCuZnZrTa,1.0
19899,CrNiCuZnNbMo,1.0
19900,CrNiCuZnNbPd,2.0
19901,CrNiCuZnNbHf,2.0
19902,CrNiCuZnNbTa,1.0
19903,CrNiCuZnMoPd,2.0
19904,CrNiCuZnMoHf,2.0
19905,CrNiCuZnMoTa,1.0
19906,CrNiCuZnPdHf,1.0
19907,CrNiCuZnPdTa,1.0
19908,CrNiCuZnHfTa,1.0
19909,CrNiCuZrNbMo,1.0
19910,CrNiCuZrNbPd,2.0
19911,CrNiCuZrNbHf,2.0
19912,CrNiCuZrNbTa,1.0
19913,CrNiCuZrMoPd,2.0
19914,CrNiCuZrMoHf,2.0
19915,CrNiCuZrMoTa,1.0
19916,CrNiCuZrPdHf,1.0
19917,CrNiCuZrPdTa,1.0
19918,CrNiCuZrHfTa,1.0
19919,CrNiCuNbMoPd,1.0
19920,CrNiCuNbMoHf,1.0
19921,CrNiCuNbMoTa,1.0
19922,CrNiCuNbPdHf,1.0
19923,CrNiCuNbPdTa,1.0
19924,CrNiCuNbHfTa,1.0
19925,CrNiCuMoPdHf,1.0
19926,CrNiCuMoPdTa,1.0
19927,CrNiCuMoHfTa,1.0
19928,CrNiCuPdHfTa,1.0
19929,CrNiZnZrNbMo,2.0
19930,CrNiZnZrNbPd,2.0
19931,CrNiZnZrNbHf,1.0
19932,CrNiZnZrNbTa,1.0
19933,CrNiZnZrMoPd,2.0
19934,CrNiZnZrMoHf,1.0
19935,CrNiZnZrMoTa,1.0
19936,CrNiZnZrPdHf,1.0
19937,CrNiZnZrPdTa,1.0
19938,CrNiZnZrHfTa,1.0
19939,CrNiZnNbMoPd,2.0
19940,CrNiZnNbMoHf,2.0
19941,CrNiZnNbMoTa,1.0
19942,CrNiZnNbPdHf,1.0
19943,CrNiZnNbPdTa,1.0
19944,CrNiZnNbHfTa,1.0
19945,CrNiZnMoPdHf,1.0
19946,CrNiZnMoPdTa,1.0
19947,CrNiZnMoHfTa,1.0
19948,CrNiZnPdHfTa,1.0
19949,CrNiZrNbMoPd,2.0
19950,CrNiZrNbMoHf,2.0
19951,CrNiZrNbMoTa,2.0
19952,CrNiZrNbPdHf,1.0
19953,CrNiZrNbPdTa,1.0
19954,CrNiZrNbHfTa,1.0
19955,CrNiZrMoPdHf,1.0
19956,CrNiZrMoPdTa,1.0
19957,CrNiZrMoHfTa,1.0
19958,CrNiZrPdHfTa,1.0
19959,CrNiNbMoPdHf,2.0
19960,CrNiNbMoPdTa,2.0
19961,CrNiNbMoHfTa,2.0
19962,CrNiNbPdHfTa,1.0
19963,CrNiMoPdHfTa,1.0
19964,CrCuZnZrNbMo,1.0
19965,CrCuZnZrNbPd,2.0
19966,CrCuZnZrNbHf,2.0
19967,CrCuZnZrNbTa,2.0
19968,CrCuZnZrMoPd,2.0
19969,CrCuZnZrMoHf,2.0
19970,CrCuZnZrMoTa,2.0
19971,CrCuZnZrPdHf,1.0
19972,CrCuZnZrPdTa,1.0
19973,CrCuZnZrHfTa,1.0
19974,CrCuZnNbMoPd,1.0
19975,CrCuZnNbMoHf,1.0
19976,CrCuZnNbMoTa,1.0
19977,CrCuZnNbPdHf,2.0
19978,CrCuZnNbPdTa,1.0
19979,CrCuZnNbHfTa,2.0
19980,CrCuZnMoPdHf,2.0
19981,CrCuZnMoPdTa,1.0
19982,CrCuZnMoHfTa,2.0
19983,CrCuZnPdHfTa,1.0
19984,CrCuZrNbMoPd,1.0
19985,CrCuZrNbMoHf,1.0
19986,CrCuZrNbMoTa,1.0
19987,CrCuZrNbPdHf,2.0
19988,CrCuZrNbPdTa,1.0
19989,CrCuZrNbHfTa,2.0
19990,CrCuZrMoPdHf,2.0
19991,CrCuZrMoPdTa,1.0
19992,CrCuZrMoHfTa,2.0
19993,CrCuZrPdHfTa,1.0
19994,CrCuNbMoPdHf,1.0
19995,CrCuNbMoPdTa,1.0
19996,CrCuNbMoHfTa,1.0
19997,CrCuNbPdHfTa,1.0
19998,CrCuMoPdHfTa,1.0
19999,CrZnZrNbMoPd,2.0
20000,CrZnZrNbMoHf,2.0
20001,CrZnZrNbMoTa,2.0
20002,CrZnZrNbPdHf,1.0
20003,CrZnZrNbPdTa,1.0
20004,CrZnZrNbHfTa,1.0
20005,CrZnZrMoPdHf,1.0
20006,CrZnZrMoPdTa,1.0
20007,CrZnZrMoHfTa,1.0
20008,CrZnZrPdHfTa,1.0
20009,CrZnNbMoPdHf,2.0
20010,CrZnNbMoPdTa,1.0
20011,CrZnNbMoHfTa,2.0
20012,CrZnNbPdHfTa,1.0
20013,CrZnMoPdHfTa,1.0
20014,CrZrNbMoPdHf,2.0
20015,CrZrNbMoPdTa,2.0
20016,CrZrNbMoHfTa,2.0
20017,CrZrNbPdHfTa,1.0
20018,CrZrMoPdHfTa,1.0
20019,CrNbMoPdHfTa,2.0
20020,MnFeCoNiCuZn,1.0
20021,MnFeCoNiCuZr,0.0
