,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm, min Number, max Number, range Number, mean Number, avg_dev Number, mode Number, min MendeleevNumber, max MendeleevNumber, range MendeleevNumber, mean MendeleevNumber, avg_dev MendeleevNumber, mode MendeleevNumber, min AtomicWeight, max AtomicWeight, range AtomicWeight, mean AtomicWeight, avg_dev AtomicWeight, mode AtomicWeight, min MeltingT, max MeltingT, range MeltingT, mean MeltingT, avg_dev MeltingT, mode MeltingT, min Column, max Column, range Column, mean Column, avg_dev Column, mode Column, min Row, max Row, range Row, mean Row, avg_dev Row, mode Row, min CovalentRadius, max CovalentRadius, range CovalentRadius, mean CovalentRadius, avg_dev CovalentRadius, mode CovalentRadius, min Electronegativity, max Electronegativity, range Electronegativity, mean Electronegativity, avg_dev Electronegativity, mode Electronegativity, min NsValence, max NsValence, range NsValence, mean NsValence, avg_dev NsValence, mode NsValence, min NpValence, max NpValence, range NpValence, mean NpValence, avg_dev NpValence, mode NpValence, min NdValence, max NdValence, range NdValence, mean NdValence, avg_dev NdValence, mode NdValence, min NfValence, max NfValence, range NfValence, mean NfValence, avg_dev NfValence, mode NfValence, min NValence, max NValence, range NValence, mean NValence, avg_dev NValence, mode NValence, min NsUnfilled, max NsUnfilled, range NsUnfilled, mean NsUnfilled, avg_dev NsUnfilled, mode NsUnfilled, min NpUnfilled, max NpUnfilled, range NpUnfilled, mean NpUnfilled, avg_dev NpUnfilled, mode NpUnfilled, min NdUnfilled, max NdUnfilled, range NdUnfilled, mean NdUnfilled, avg_dev NdUnfilled, mode NdUnfilled, min NfUnfilled, max NfUnfilled, range NfUnfilled, mean NfUnfilled, avg_dev NfUnfilled, mode NfUnfilled, min NUnfilled, max NUnfilled, range NUnfilled, mean NUnfilled, avg_dev NUnfilled, mode NUnfilled, min GSvolume_pa, max GSvolume_pa, range GSvolume_pa, mean GSvolume_pa, avg_dev GSvolume_pa, mode GSvolume_pa, min GSbandgap, max GSbandgap, range GSbandgap, mean GSbandgap, avg_dev GSbandgap, mode GSbandgap, min GSmagmom, max GSmagmom, range GSmagmom, mean GSmagmom, avg_dev GSmagmom, mode GSmagmom, min SpaceGroupNumber, max SpaceGroupNumber, range SpaceGroupNumber, mean SpaceGroupNumber, avg_dev SpaceGroupNumber, mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char
77,7,0.3942272321902714,0.2934331744099554,0.23423930476734692,0.21336245809414142,0.19909226199092028,13.0,29.0,16.0,25.3728813559322,2.884228669922437,24.0,46.0,73.0,27.0,57.94915254237287,5.653547831083023,49.0,26.9815386,63.546,36.5644614,54.725604118644064,6.140738483194484,51.9961,933.47,2183.0,1249.53,1726.2211864406781,259.2633151393277,1357.77,5.0,13.0,8.0,8.898305084745763,1.8155702384372305,6.0,3.0,4.0,1.0,3.915254237288136,0.15512783682849737,4.0,121.0,153.0,32.0,131.3050847457627,6.021258259120941,124.0,1.61,1.91,0.2999999999999998,1.802881355932203,0.10456765297328366,1.66,1.0,2.0,1.0,1.6610169491525424,0.4481470841712151,1.0,0.0,1.0,1.0,0.0847457627118644,0.15512783682849754,0.0,0.0,10.0,10.0,6.305084745762712,2.062625682275208,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.050847457627118,1.9821890261419133,6.0,0.0,1.0,1.0,0.3389830508474576,0.4481470841712151,0.0,0.0,5.0,5.0,0.423728813559322,0.7756391841424874,0.0,0.0,7.0,7.0,2.847457627118644,1.7351335823039358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.6101694915254234,1.6374604998563629,1.0,10.245,16.48,6.235000000000001,11.355762711864406,1.092818155702384,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7211065593220338,0.7514986038494685,0.0,194.0,229.0,35.0,221.37288135593218,9.278942832519407,194.0,1.6610169491525424,0.0847457627118644,6.305084745762712,0.0,False,0.022248762806663658,0.0033032561307912247
78,7,0.3882858781090824,0.2865570016265568,0.22716295817152335,0.20652172141630498,0.19258751313110764,13.0,29.0,16.0,25.295081967213118,2.89169578070411,24.0,46.0,73.0,27.0,57.55737704918033,5.9177640419242135,49.0,26.9815386,63.546,36.5644614,54.60153513114755,6.102116221445844,51.9961,933.47,2183.0,1249.53,1741.1975409836068,262.45536146197253,1357.77,5.0,13.0,8.0,8.77049180327869,1.902714324106423,6.0,3.0,4.0,1.0,3.918032786885246,0.15049717817790906,4.0,121.0,153.0,32.0,132.01639344262296,6.417629669443701,124.0,1.61,1.91,0.2999999999999998,1.7972131147540984,0.10857296425692017,1.66,1.0,2.0,1.0,1.6721311475409837,0.4407417360924482,1.0,0.0,1.0,1.0,0.0819672131147541,0.15049717817790917,0.0,0.0,10.0,10.0,6.19672131147541,2.101585595270089,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.950819672131148,2.031711905401774,6.0,0.0,1.0,1.0,0.3278688524590164,0.44074173609244827,0.0,0.0,5.0,5.0,0.4098360655737705,0.752485890889546,0.0,0.0,7.0,7.0,2.9836065573770494,1.7898414404729912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.721311475409836,1.693093254501478,1.0,10.245,16.48,6.235000000000001,11.41,1.1459016393442625,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6974637213114754,0.7423628056973932,0.0,194.0,229.0,35.0,221.62295081967216,9.056705186777732,194.0,1.6721311475409837,0.0819672131147541,6.19672131147541,0.0,False,0.022248762806663658,0.0034298819070765017
79,7,0.3852273364924316,0.28249371859701045,0.22206241949374075,0.20098072880527754,0.18684759895823305,13.0,29.0,16.0,25.222222222222225,2.892416225749558,24.0,46.0,73.0,27.0,57.1904761904762,6.137566137566138,49.0,26.9815386,63.546,36.5644614,54.48534353968254,6.055943124212648,51.9961,933.47,2183.0,1249.53,1755.223015873016,265.25477450239356,1357.77,5.0,13.0,8.0,8.65079365079365,1.9753086419753088,6.0,3.0,4.0,1.0,3.9206349206349205,0.14613252708490818,4.0,121.0,153.0,32.0,132.68253968253967,7.165532879818589,124.0,1.61,1.91,0.2999999999999998,1.791904761904762,0.11186696900982615,1.66,1.0,2.0,1.0,1.6825396825396826,0.4333585285966239,1.0,0.0,1.0,1.0,0.07936507936507936,0.146132527084908,0.0,0.0,10.0,10.0,6.095238095238095,2.1315192743764175,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.857142857142858,2.0861678004535147,6.0,0.0,1.0,1.0,0.31746031746031744,0.4333585285966239,0.0,0.0,5.0,5.0,0.39682539682539686,0.7306626354245401,0.0,0.0,7.0,7.0,3.1111111111111116,1.869488536155203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.8253968253968256,1.7384731670445956,1.0,10.245,16.48,6.235000000000001,11.46079365079365,1.190148652053414,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6753220158730159,0.7328539581758629,0.0,194.0,229.0,35.0,221.85714285714286,8.843537414965983,194.0,1.6825396825396826,0.07936507936507936,6.095238095238095,0.0,False,0.022248762806663658,0.0035340253366538316
80,7,0.38461538461538464,0.2814850546171517,0.22037793510239398,0.19876130480720686,0.18403856420527373,13.0,29.0,16.0,25.153846153846153,2.8875739644970415,23.0,46.0,73.0,27.0,56.84615384615385,6.319526627218935,46.0,26.9815386,63.546,36.5644614,54.376302200000005,6.003811138461537,50.9415,933.47,2183.0,1249.53,1768.3853846153847,267.3365680473373,1357.77,5.0,13.0,8.0,8.538461538461538,2.0355029585798814,5.0,3.0,4.0,1.0,3.923076923076923,0.14201183431952677,4.0,121.0,153.0,32.0,133.30769230769232,7.81065088757397,124.0,1.61,1.91,0.2999999999999998,1.7869230769230766,0.11455621301775154,1.63,1.0,2.0,1.0,1.6923076923076923,0.4260355029585799,1.0,0.0,1.0,1.0,0.07692307692307693,0.1420118343195266,0.0,0.0,10.0,10.0,6.0,2.1538461538461537,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.769230769230769,2.1301775147928996,5.0,0.0,1.0,1.0,0.3076923076923077,0.4260355029585799,0.0,0.0,5.0,5.0,0.38461538461538464,0.7100591715976332,0.0,0.0,7.0,7.0,3.230769230769231,1.940828402366864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.923076923076923,1.7751479289940828,1.0,10.245,16.48,6.235000000000001,11.508461538461537,1.226863905325443,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6545428769230769,0.7230917680473372,0.0,194.0,229.0,35.0,222.07692307692307,8.639053254437878,194.0,1.6923076923076923,0.07692307692307693,6.0,0.0,False,0.022248762806663658,0.003619053857071353
81,7,0.3860452882500765,0.28349937638156997,0.22344147963428862,0.20293640654162418,0.19002849728144688,13.0,29.0,16.0,25.089552238805968,2.8781465805301853,23.0,46.0,73.0,27.0,56.52238805970149,6.469146803296948,46.0,26.9815386,63.546,36.5644614,54.273770791044775,5.947018458453998,50.9415,933.47,2183.0,1249.53,1780.7619402985076,272.2871018044108,2183.0,5.0,13.0,8.0,8.432835820895523,2.0850969035419915,5.0,3.0,4.0,1.0,3.925373134328358,0.13811539318333704,4.0,121.0,153.0,32.0,133.8955223880597,8.367119625751839,153.0,1.61,1.91,0.2999999999999998,1.782238805970149,0.11672978391623973,1.63,1.0,2.0,1.0,1.7014925373134329,0.41880151481398975,2.0,0.0,1.0,1.0,0.07462686567164178,0.13811539318333704,0.0,0.0,10.0,10.0,5.91044776119403,2.196480285141457,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.686567164179104,2.165292938293607,5.0,0.0,1.0,1.0,0.29850746268656714,0.41880151481398975,0.0,0.0,5.0,5.0,0.3731343283582089,0.6905769659166852,0.0,0.0,7.0,7.0,3.343283582089552,2.0004455335263978,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.014925373134328,1.808866117175317,7.0,10.245,16.48,6.235000000000001,11.553283582089552,1.2571396747605255,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6350042835820895,0.7131717709957675,0.0,194.0,229.0,35.0,222.28358208955223,8.442860325239483,229.0,1.7014925373134329,0.07462686567164178,5.91044776119403,0.0,False,0.022248762806663658,0.0036877831434782493
82,7,0.38915135020572617,0.2882642316614119,0.2315457424057896,0.214483934780076,0.2061601592063816,13.0,29.0,16.0,25.028985507246375,2.8649443394244907,23.0,46.0,73.0,27.0,56.21739130434782,6.591052299936988,46.0,26.9815386,63.546,36.5644614,54.17718323188405,5.886626687670658,50.9415,933.47,2183.0,1249.53,1792.4210144927538,276.2227683259819,2183.0,5.0,13.0,8.0,8.333333333333332,2.125603864734299,5.0,3.0,4.0,1.0,3.927536231884058,0.1344255408527619,4.0,121.0,153.0,32.0,134.44927536231884,8.846880907372402,153.0,1.61,1.91,0.2999999999999998,1.7778260869565217,0.11846250787649654,1.63,1.0,2.0,1.0,1.710144927536232,0.4116782188615836,2.0,0.0,1.0,1.0,0.07246376811594203,0.134425540852762,0.0,0.0,10.0,10.0,5.826086956521739,2.2306238185255194,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.608695652173913,2.19281663516068,5.0,0.0,1.0,1.0,0.2898550724637681,0.41167821886158373,0.0,0.0,5.0,5.0,0.36231884057971014,0.67212770426381,0.0,0.0,7.0,7.0,3.44927536231884,2.0499894980046207,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.101449275362318,1.8567527830287753,7.0,10.245,16.48,6.235000000000001,11.595507246376808,1.281894559966392,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6165983623188406,0.7031702247427011,0.0,194.0,229.0,35.0,222.4782608695652,8.254568367989936,229.0,1.710144927536232,0.07246376811594203,5.826086956521739,0.0,False,0.022248762806663658,0.003742578138210726
83,7,0.39361094683048226,0.2953481978882774,0.24372678473906317,0.23092673553341447,0.22635670170283048,13.0,29.0,16.0,24.971830985915496,2.848641142630431,23.0,46.0,73.0,27.0,55.929577464788736,6.689148978377307,46.0,26.9815386,63.546,36.5644614,54.086037225352115,5.823505943265225,50.9415,933.47,2183.0,1249.53,1803.42323943662,279.2891093037096,2183.0,5.0,13.0,8.0,8.23943661971831,2.158301924221385,5.0,3.0,4.0,1.0,3.9295774647887325,0.1309264034913707,4.0,121.0,153.0,32.0,134.9718309859155,9.26006744693513,153.0,1.61,1.91,0.2999999999999998,1.773661971830986,0.11981749652846656,1.63,1.0,2.0,1.0,1.7183098591549295,0.40468161079150966,2.0,0.0,1.0,1.0,0.07042253521126761,0.13092640349137077,0.0,0.0,10.0,10.0,5.746478873239436,2.2574885935330293,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.535211267605634,2.213846459035906,5.0,0.0,1.0,1.0,0.28169014084507044,0.4046816107915096,0.0,0.0,5.0,5.0,0.35211267605633806,0.6546320174568538,0.0,0.0,7.0,7.0,3.549295774647888,2.0908549890894665,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.183098591549296,1.8964491172386435,7.0,10.245,16.48,6.235000000000001,11.635352112676056,1.3019043840507836,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5992293943661972,0.6931479468359452,0.0,194.0,229.0,35.0,222.66197183098595,8.07379488196784,229.0,1.7183098591549295,0.07042253521126761,5.746478873239436,0.0,False,0.022248762806663658,0.00378543354512372
84,7,0.3991452680639305,0.30425731408588197,0.2584964217249987,0.24936049221386855,0.24691855063276918,13.0,29.0,16.0,24.917808219178085,2.829799211859636,23.0,46.0,73.0,27.0,55.657534246575345,6.766747982735973,46.0,26.9815386,63.546,36.5644614,53.99988552054795,5.758370662413211,50.9415,933.47,2183.0,1249.53,1813.822602739726,282.382660911991,2183.0,5.0,13.0,8.0,8.15068493150685,2.1842747232126105,5.0,3.0,4.0,1.0,3.9315068493150687,0.12760367798836542,4.0,121.0,153.0,32.0,135.46575342465755,9.615312441358608,153.0,1.61,1.91,0.2999999999999998,1.7697260273972601,0.12084818915368739,1.63,1.0,2.0,1.0,1.726027397260274,0.3978232313754926,2.0,0.0,1.0,1.0,0.0684931506849315,0.12760367798836558,0.0,0.0,10.0,10.0,5.671232876712328,2.278100957027585,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.465753424657534,2.2293113154437982,5.0,0.0,1.0,1.0,0.273972602739726,0.3978232313754926,0.0,0.0,5.0,5.0,0.3424657534246575,0.6380183899418277,0.0,0.0,7.0,7.0,3.6438356164383565,2.1242259335710263,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.26027397260274,1.9290673672358793,7.0,10.245,16.48,6.235000000000001,11.673013698630136,1.317826984424845,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5828121506849315,0.6866006158753988,0.0,194.0,229.0,35.0,222.83561643835617,7.900168887220864,229.0,1.726027397260274,0.0684931506849315,5.671232876712328,0.0,False,0.022248762806663658,0.0038180383722867446
85,7,0.4055175020198813,0.31451293202110225,0.27456957470403387,0.26813268566051923,0.2667966150994029,13.0,29.0,16.0,24.866666666666667,2.8088888888888888,23.0,46.0,73.0,27.0,55.4,6.826666666666667,46.0,26.9815386,63.546,36.5644614,53.91832857333333,5.691808188444444,50.9415,933.47,2183.0,1249.53,1823.6673333333335,286.66613333333333,2183.0,5.0,13.0,8.0,8.066666666666666,2.204444444444444,5.0,3.0,4.0,1.0,3.933333333333333,0.12444444444444462,4.0,121.0,153.0,32.0,135.93333333333334,9.92,153.0,1.61,1.91,0.2999999999999998,1.7659999999999998,0.12160000000000001,1.63,1.0,2.0,1.0,1.7333333333333334,0.3911111111111111,2.0,0.0,1.0,1.0,0.06666666666666667,0.12444444444444443,0.0,0.0,10.0,10.0,5.6,2.2933333333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.4,2.24,5.0,0.0,1.0,1.0,0.26666666666666666,0.3911111111111111,0.0,0.0,5.0,5.0,0.3333333333333333,0.6222222222222223,0.0,0.0,7.0,7.0,3.7333333333333334,2.151111111111111,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.333333333333333,1.9555555555555555,7.0,10.245,16.48,6.235000000000001,11.708666666666666,1.330222222222222,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5672704933333333,0.6807245920000001,0.0,194.0,229.0,35.0,223.0,7.733333333333333,229.0,1.7333333333333334,0.06666666666666667,5.6,0.0,False,0.022248762806663658,0.0038418279948201723
86,7,0.3779644730092272,0.27327588325319846,0.21082473737065027,0.18863846396516054,0.1735448634341524,13.0,29.0,16.0,24.285714285714285,3.673469387755102,13.0,46.0,73.0,27.0,58.0,6.857142857142857,46.0,26.9815386,63.546,36.5644614,52.41953337142858,7.811274718367345,26.9815386,933.47,2183.0,1249.53,1708.7485714285715,321.78775510204076,933.47,5.0,13.0,8.0,8.857142857142858,2.1632653061224487,5.0,3.0,4.0,1.0,3.857142857142857,0.24489795918367344,3.0,121.0,153.0,32.0,132.42857142857142,7.755102040816321,121.0,1.61,1.91,0.2999999999999998,1.7742857142857145,0.12081632653061221,1.61,1.0,2.0,1.0,1.7142857142857142,0.4081632653061224,1.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367344,0.0,0.0,10.0,10.0,5.571428571428571,2.489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.428571428571429,2.3673469387755097,3.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,7.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.0,1.7142857142857142,1.0,10.245,16.48,6.235000000000001,11.86357142857143,1.6465306122448984,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6077898142857142,0.6981583918367347,0.0,194.0,229.0,35.0,222.28571428571428,8.08163265306123,194.0,1.7142857142857142,0.14285714285714285,5.571428571428571,0.0,False,0.022248762806663658,0.003874246402451525
87,5,0.4581228472908512,0.3563927033328696,0.293680717557935,0.27096744364926284,0.2552725325133099,13.0,29.0,16.0,23.666666666666668,4.7407407407407405,13.0,49.0,73.0,24.0,60.666666666666664,6.37037037037037,49.0,26.9815386,63.546,36.5644614,50.750496355555555,10.563981224691357,26.9815386,933.47,2180.0,1246.53,1619.6344444444446,363.154074074074,933.47,6.0,13.0,7.0,9.666666666666666,1.9259259259259258,6.0,3.0,4.0,1.0,3.7777777777777777,0.34567901234567905,3.0,121.0,139.0,18.0,128.0,5.777777777777778,121.0,1.61,1.91,0.2999999999999998,1.78,0.12888888888888883,1.61,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,1.0,1.0,0.2222222222222222,0.34567901234567905,0.0,0.0,10.0,10.0,5.555555555555555,2.7160493827160495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.444444444444445,2.6172839506172836,3.0,0.0,1.0,1.0,0.3333333333333333,0.44444444444444453,0.0,0.0,5.0,5.0,1.1111111111111112,1.7283950617283947,0.0,0.0,5.0,5.0,2.2222222222222223,1.580246913580247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.6666666666666665,1.6296296296296298,2.0,10.245,16.48,6.235000000000001,11.94888888888889,2.0138271604938276,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.4764146444444445,0.5293496049382718,0.0,194.0,229.0,35.0,219.0,11.11111111111111,194.0,1.6666666666666667,0.2222222222222222,5.555555555555555,0.0,False,0.022248762806663658,0.0042618660091274544
88,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,13.0,29.0,16.0,24.2,4.5600000000000005,13.0,49.0,73.0,24.0,61.0,6.0,49.0,26.9815386,63.546,36.5644614,52.030046719999994,10.032981936,26.9815386,933.47,2180.0,1246.53,1593.4479999999999,358.2624,933.47,6.0,13.0,7.0,9.8,1.8399999999999999,6.0,3.0,4.0,1.0,3.8,0.3200000000000001,3.0,121.0,139.0,18.0,128.4,5.6800000000000015,121.0,1.61,1.91,0.2999999999999998,1.7920000000000003,0.12559999999999988,1.61,1.0,2.0,1.0,1.6,0.48,1.0,0.0,1.0,1.0,0.2,0.31999999999999995,0.0,0.0,10.0,10.0,6.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.8,2.6399999999999997,3.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,5.0,5.0,2.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.4,1.6800000000000002,1.0,10.245,16.48,6.235000000000001,11.861,1.8476000000000006,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.42877318000000003,0.514527816,0.0,194.0,229.0,35.0,219.6,10.240000000000004,194.0,1.6,0.2,6.0,0.0,False,0.022248762806663658,0.0041566579906707896
89,6,0.408248290463863,0.3028534321386899,0.23849484685087588,0.2152847236817911,0.1993718664752192,13.0,29.0,16.0,23.833333333333332,4.222222222222222,13.0,43.0,73.0,30.0,58.0,8.0,43.0,26.9815386,63.546,36.5644614,51.3362056,9.2746242,26.9815386,933.47,2180.0,1246.53,1651.3733333333332,337.16888888888894,933.47,4.0,13.0,9.0,8.833333333333334,2.5555555555555554,4.0,3.0,4.0,1.0,3.8333333333333335,0.2777777777777777,3.0,121.0,160.0,39.0,133.66666666666666,10.555555555555552,121.0,1.54,1.91,0.3699999999999999,1.75,0.1466666666666666,1.54,1.0,2.0,1.0,1.6666666666666667,0.44444444444444436,1.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777785,0.0,0.0,10.0,10.0,5.333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.166666666666667,2.8333333333333335,3.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,5.0,5.0,0.8333333333333334,1.3888888888888886,0.0,0.0,8.0,8.0,3.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.166666666666667,2.1666666666666665,1.0,10.245,16.69,6.445000000000002,12.665833333333333,2.612777777777778,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3573147388888889,0.47641214074074084,0.0,194.0,229.0,35.0,215.33333333333334,14.22222222222222,194.0,1.6666666666666667,0.16666666666666666,5.333333333333333,0.0,False,0.033645949486530435,0.0056318696980342245
90,7,0.38461538461538464,0.2814850546171517,0.22037793510239398,0.19876130480720686,0.18403856420527373,13.0,39.0,26.0,25.0,4.923076923076923,13.0,12.0,73.0,61.0,54.46153846153846,11.7396449704142,43.0,26.9815386,88.90585,61.9243114,54.22617824615384,11.025814196449705,26.9815386,933.47,2180.0,1246.53,1662.7292307692308,318.22106508875737,933.47,3.0,13.0,10.0,8.384615384615385,2.911242603550296,4.0,3.0,5.0,2.0,3.923076923076923,0.2840236686390534,3.0,121.0,190.0,69.0,138.0,15.076923076923077,121.0,1.22,1.91,0.69,1.709230769230769,0.1730177514792899,1.54,1.0,2.0,1.0,1.6923076923076923,0.4260355029585798,1.0,0.0,1.0,1.0,0.15384615384615385,0.26035502958579876,0.0,0.0,10.0,10.0,5.0,3.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.846153846153846,2.911242603550296,3.0,0.0,1.0,1.0,0.3076923076923077,0.4260355029585798,0.0,0.0,5.0,5.0,0.7692307692307693,1.301775147928994,0.0,0.0,9.0,9.0,3.4615384615384617,2.7218934911242605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.538461538461538,2.3431952662721893,1.0,10.245,32.365,22.120000000000005,14.181153846153848,4.276804733727811,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3298289897435898,0.45667936015779104,0.0,194.0,229.0,35.0,213.69230769230768,15.147928994082843,194.0,1.6923076923076923,0.15384615384615385,5.0,0.0,False,0.11221439415563139,0.009939539029378374
91,7,0.3789440801977978,0.2746181378465083,0.21268653155014836,0.1908916983719988,0.17622866049263242,13.0,39.0,26.0,25.61764705882353,5.250865051903114,13.0,12.0,73.0,61.0,52.58823529411765,13.425605536332178,43.0,26.9815386,88.90585,61.9243114,55.75616376470588,11.889368439446368,26.9815386,933.47,2180.0,1246.53,1668.7411764705882,307.71833910034604,933.47,3.0,13.0,10.0,8.147058823529411,3.0622837370242215,4.0,3.0,5.0,2.0,3.9705882352941178,0.2854671280276816,3.0,121.0,190.0,69.0,140.29411764705884,17.491349480968868,121.0,1.22,1.91,0.69,1.6876470588235293,0.18442906574394458,1.54,1.0,2.0,1.0,1.7058823529411764,0.41522491349480967,1.0,0.0,1.0,1.0,0.14705882352941177,0.25086505190311414,0.0,0.0,10.0,10.0,4.823529411764706,3.1487889273356404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.676470588235294,2.9325259515570936,3.0,0.0,1.0,1.0,0.29411764705882354,0.41522491349480967,0.0,0.0,5.0,5.0,0.7352941176470589,1.254325259515571,0.0,0.0,9.0,9.0,3.7058823529411766,2.8892733564013837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.73529411764706,2.413494809688581,1.0,10.245,32.365,22.120000000000005,14.983382352941177,5.0319204152249135,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.31527771078431377,0.4450913171856978,0.0,194.0,229.0,35.0,212.82352941176472,15.501730103806226,194.0,1.7058823529411764,0.14705882352941177,4.823529411764706,0.0,False,0.11221439415563139,0.011900182805113294
